stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-8,553.6,-89.473555,37.25227
-7,559.2,-89.473555,37.25227
-6,681.7,-89.47286,37.252116
-5,703.2,-89.47286,37.252116
-4,837.5,-89.46122,37.252695
-3,837.5,-89.46122,37.252695
-2,837.5,-89.46122,37.252695
-1,837.5,-89.46122,37.252695
0,837.5,-89.46122,37.252695
1,837.5,-89.46122,37.252695
2,837.5,-89.46122,37.252695
3,837.5,-89.46122,37.252695
4,837.5,-89.46122,37.252695
5,837.5,-89.46122,37.252695
6,837.5,-89.46122,37.252695
7,837.5,-89.46122,37.252695
8,837.5,-89.46122,37.252695
9,837.5,-89.46122,37.252695
10,837.5,-89.46122,37.252695
11,837.5,-89.46122,37.252695
12,837.5,-89.46122,37.252695
13,837.5,-89.46122,37.252695
14,837.5,-89.46122,37.252695
15,837.5,-89.46122,37.252695
16,837.5,-89.46122,37.252695
17,837.5,-89.46122,37.252695
18,837.5,-89.46122,37.252695
