stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-3,192.9,-91.090945,33.137078
-2,544.8,-91.090945,33.137078
-1,833.2,-91.079493,33.173566
0,879.4,-91.079493,33.173566
1,928.2,-91.079493,33.173566
2,951.0,-91.079493,33.173566
3,973.9,-91.079493,33.173566
4,1003.8,-91.079493,33.173566
5,1034.5,-91.079493,33.173566
6,1208.4,-91.079493,33.173566
7,1239.6,-91.080503,33.158846
8,1269.2,-91.080503,33.158846
9,1298.7,-91.080503,33.158846
10,1323.2,-91.080503,33.158846
11,1347.1,-91.080503,33.158846
12,1370.0,-91.080503,33.158846
13,1391.8,-91.080503,33.158846
14,1413.6,-91.080503,33.158846
15,1435.4,-91.080503,33.158846
16,1457.2,-91.080503,33.158846
17,1479.8,-91.080503,33.158846
18,1510.9,-91.080503,33.158846
19,1540.8,-91.080503,33.158846
20,1567.8,-91.080503,33.158846
21,1613.9,-91.080503,33.158846
22,1702.0,-91.080503,33.158846
23,1715.9,-91.080503,33.158846
24,1729.8,-91.080503,33.158846
25,1743.2,-91.080503,33.158846
26,1759.1,-91.080503,33.158846
27,1801.6,-91.080503,33.158846
28,1954.0,-91.080503,33.158846
29,2036.4,-91.080904,33.155941
30,2064.7,-91.080904,33.155941
31,2110.6,-91.080904,33.155941
32,2174.5,-91.080904,33.155941
33,2238.5,-91.080904,33.155941
34,2314.9,-91.080904,33.155941
35,2365.5,-91.080904,33.155941
36,2421.0,-91.080904,33.155941
