stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-15,231.1,-89.231264,36.564785
-14,234.1,-89.231264,36.564785
-13,237.1,-89.231264,36.564785
-12,240.2,-89.231264,36.564785
-11,243.2,-89.231264,36.564785
-10,246.2,-89.231264,36.564785
-9,299.4,-89.230575,36.564712
-8,838.6,-89.205658,36.606684
-7,875.1,-89.205949,36.606185
-6,875.1,-89.205949,36.606185
-5,875.1,-89.205949,36.606185
-4,875.1,-89.205949,36.606185
-3,875.1,-89.205949,36.606185
-2,875.1,-89.205949,36.606185
-1,875.1,-89.205949,36.606185
0,875.1,-89.205949,36.606185
1,875.1,-89.205949,36.606185
2,875.1,-89.205949,36.606185
3,875.1,-89.205949,36.606185
4,875.1,-89.205949,36.606185
5,875.1,-89.205949,36.606185
6,875.1,-89.205949,36.606185
7,875.1,-89.205949,36.606185
8,875.1,-89.205949,36.606185
9,875.1,-89.205949,36.606185
10,875.1,-89.205949,36.606185
11,875.1,-89.205949,36.606185
12,875.1,-89.205949,36.606185
13,875.1,-89.205949,36.606185
14,875.1,-89.205949,36.606185
15,875.1,-89.205949,36.606185
16,875.1,-89.205949,36.606185
17,875.1,-89.205949,36.606185
18,875.1,-89.205949,36.606185
19,875.1,-89.205949,36.606185
