stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-8,0.0,-90.283211,38.460867
-7,0.0,-90.283202,38.460597
-6,0.0,-90.283188,38.460327
-5,10.1,-90.283439,38.45876
-4,27.2,-90.283439,38.45876
-3,230.8,-90.283188,38.460327
-2,557.7,-90.283439,38.45876
-1,679.8,-90.283348,38.45902
0,825.0,-90.282098,38.465348
1,825.0,-90.282098,38.465348
2,825.0,-90.282098,38.465348
3,825.0,-90.282098,38.465348
4,825.0,-90.282098,38.465348
5,825.0,-90.282098,38.465348
6,825.0,-90.282098,38.465348
7,825.0,-90.282098,38.465348
8,825.0,-90.282098,38.465348
9,825.0,-90.282098,38.465348
10,825.0,-90.282098,38.465348
11,825.0,-90.282098,38.465348
12,825.0,-90.282098,38.465348
13,825.0,-90.282098,38.465348
14,825.0,-90.282098,38.465348
15,825.0,-90.282098,38.465348
16,825.0,-90.282098,38.465348
17,825.0,-90.282098,38.465348
18,825.0,-90.282098,38.465348
