stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-3,956.6,-91.181603,33.505761
-2,1116.6,-91.181603,33.505761
-1,1281.8,-91.14584,33.492356
0,1332.6,-91.181603,33.505761
1,1373.3,-91.181603,33.505761
2,1458.2,-91.14584,33.492356
3,1529.0,-91.14584,33.492356
4,1597.1,-91.14584,33.492356
5,1675.6,-91.14584,33.492356
6,1780.5,-91.14584,33.492356
7,1886.2,-91.197255,33.512322
8,1903.8,-91.197255,33.512322
9,1921.5,-91.197255,33.512322
10,2011.3,-91.197255,33.512322
11,2146.5,-91.197255,33.512322
12,2189.0,-91.197255,33.512322
13,2213.4,-91.197255,33.512322
14,2350.1,-91.197255,33.512322
15,2378.1,-91.197255,33.512322
16,2482.3,-91.197255,33.512322
17,2654.6,-91.197255,33.512322
18,2674.6,-91.197255,33.512322
19,2696.6,-91.197255,33.512322
20,2741.7,-91.197255,33.512322
21,2848.5,-91.197255,33.512322
22,2886.3,-91.197255,33.512322
23,2983.8,-91.197255,33.512322
24,3028.8,-91.175428,33.5031
25,3080.9,-91.197255,33.512322
26,3129.7,-91.197255,33.512322
27,3226.9,-91.197255,33.512322
28,3303.8,-91.197255,33.512322
29,3396.4,-91.197255,33.512322
30,3464.5,-91.197255,33.512322
31,3496.4,-91.19409,33.511185
32,3496.4,-91.19409,33.511185
33,3496.4,-91.19409,33.511185
34,3496.4,-91.19409,33.511185
35,3496.4,-91.19409,33.511185
36,3496.4,-91.19409,33.511185
