stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-3,109.6,-90.941979,32.349311
-2,186.0,-90.941979,32.349311
-1,210.3,-90.941979,32.349311
0,234.7,-90.941979,32.349311
1,281.8,-90.941979,32.349311
2,521.7,-90.941979,32.349311
3,692.5,-90.931782,32.347914
4,749.7,-90.935235,32.348553
5,913.2,-90.914455,32.344838
6,986.8,-90.904806,32.340124
7,1036.0,-90.904806,32.340124
8,1098.6,-90.904806,32.340124
9,1135.4,-90.904806,32.340124
10,1271.6,-90.907624,32.342243
11,1633.6,-90.911152,32.343718
12,1678.4,-90.911152,32.343718
13,1756.2,-90.907624,32.342243
14,1829.3,-90.907624,32.342243
15,2947.4,-90.928327,32.347384
16,2985.0,-90.928327,32.347384
17,3007.4,-90.941979,32.349311
18,3019.8,-90.941979,32.349311
19,3032.2,-90.941979,32.349311
20,3054.2,-90.941979,32.349311
21,3078.6,-90.941979,32.349311
22,3100.2,-90.941979,32.349311
23,3117.8,-90.941979,32.349311
24,3135.9,-90.941979,32.349311
25,3154.8,-90.941979,32.349311
26,3245.2,-90.941979,32.349311
27,3282.1,-90.938679,32.348814
28,3294.6,-90.938679,32.348814
29,3310.8,-90.938679,32.348814
30,3329.3,-90.938679,32.348814
31,3347.8,-90.938679,32.348814
32,3391.3,-90.938679,32.348814
33,3464.6,-90.938679,32.348814
34,3497.5,-90.904806,32.340124
35,3497.5,-90.904806,32.340124
36,3497.5,-90.904806,32.340124
