stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-3,1248.7,-91.074046,32.442795
-2,1271.5,-91.074046,32.442795
-1,1333.6,-91.074046,32.442795
0,1354.8,-91.074046,32.442795
1,1376.1,-91.074046,32.442795
2,1407.0,-91.074046,32.442795
3,1574.3,-91.074046,32.442795
4,1596.6,-91.074046,32.442795
5,1957.1,-91.074046,32.442795
6,2012.4,-91.070867,32.441697
7,2075.5,-91.070867,32.441697
8,2110.5,-91.070867,32.441697
9,2249.0,-91.067701,32.440479
10,2361.5,-91.074046,32.442795
11,2412.8,-91.067701,32.440479
12,2460.0,-91.067701,32.440479
13,2492.6,-91.070867,32.441697
14,2510.2,-91.070867,32.441697
15,2529.1,-91.070867,32.441697
16,2548.1,-91.070867,32.441697
17,2567.1,-91.070867,32.441697
18,2585.4,-91.070867,32.441697
19,2602.2,-91.070867,32.441697
20,2619.0,-91.070867,32.441697
21,2631.6,-91.070867,32.441697
22,2641.0,-91.070867,32.441697
23,2650.7,-91.070867,32.441697
24,2663.0,-91.070867,32.441697
25,2675.2,-91.070867,32.441697
26,2687.5,-91.070867,32.441697
27,2699.7,-91.070867,32.441697
28,2711.6,-91.070867,32.441697
29,2723.5,-91.070867,32.441697
30,2735.4,-91.070867,32.441697
31,2747.3,-91.070867,32.441697
32,2998.4,-91.067701,32.440479
33,3027.8,-91.067701,32.440479
34,3064.5,-91.067701,32.440479
35,3143.5,-91.067701,32.440479
36,3649.1,-91.065007,32.438531
