stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-3,737.2,-91.081639,33.188505
-2,798.6,-91.07953,33.179638
-1,831.1,-91.07953,33.179638
0,877.3,-91.07953,33.179638
1,950.4,-91.07953,33.179638
2,990.3,-91.07953,33.179638
3,1089.8,-91.079327,33.17668
4,1133.3,-91.079327,33.17668
5,1169.8,-91.079327,33.17668
6,1235.9,-91.079327,33.17668
7,1275.2,-91.079327,33.17668
8,1356.4,-91.079327,33.17668
9,1456.9,-91.079327,33.17668
10,1488.5,-91.079327,33.17668
11,1603.9,-91.079327,33.17668
12,1831.5,-91.079327,33.17668
13,1937.6,-91.079327,33.17668
14,2039.4,-91.079327,33.17668
15,2205.6,-91.079327,33.17668
16,2290.3,-91.079327,33.17668
17,2488.7,-91.079327,33.17668
18,2615.4,-91.079327,33.17668
19,2846.5,-91.082168,33.191426
20,2865.6,-91.082168,33.191426
21,2929.7,-91.082168,33.191426
22,2947.2,-91.086302,33.193514
23,2961.4,-91.086302,33.193514
24,2976.5,-91.086302,33.193514
25,2991.7,-91.086302,33.193514
26,3141.4,-91.082168,33.191426
27,3179.8,-91.082168,33.191426
28,3218.1,-91.082168,33.191426
29,3256.5,-91.082168,33.191426
30,3294.8,-91.082168,33.191426
31,3326.5,-91.082168,33.191426
32,3802.1,-91.080593,33.18559
33,3990.2,-91.080593,33.18559
34,4081.9,-91.080593,33.18559
35,4116.7,-91.080593,33.18559
36,4147.7,-91.080593,33.18559
