stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-15,0.0,-90.042883,35.413593
-14,0.0,-90.042883,35.413593
-13,0.0,-90.041884,35.413397
-12,0.0,-90.041884,35.413397
-11,0.0,-90.041884,35.413397
-10,0.0,-90.033772,35.414983
-9,0.0,-90.033772,35.414983
-8,0.0,-90.033772,35.414983
-7,0.0,-90.033772,35.414983
-6,0.0,-90.033772,35.414983
-5,0.0,-90.033772,35.414983
-4,0.0,-90.033772,35.414983
-3,0.0,-90.033772,35.414983
-2,0.0,-90.033772,35.414983
-1,0.0,-90.033772,35.414983
0,0.0,-90.033772,35.414983
1,0.0,-90.033772,35.414983
2,0.0,-90.033772,35.414983
3,0.0,-90.033772,35.414983
4,0.0,-90.033772,35.414983
5,0.0,-90.033772,35.414983
6,0.0,-90.033772,35.414983
7,0.0,-90.033772,35.414983
8,0.0,-90.033772,35.414983
9,0.0,-90.033772,35.414983
10,0.0,-90.033772,35.414983
11,0.0,-90.033772,35.414983
12,0.0,-90.033772,35.414983
13,0.0,-90.033772,35.414983
14,0.0,-90.033772,35.414983
15,0.0,-90.033772,35.414983
16,0.0,-90.033772,35.414983
17,0.0,-90.033772,35.414983
18,0.0,-90.033772,35.414983
19,0.0,-90.033772,35.414983
