stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-15,1881.3,-89.585797,36.145156
-14,1887.8,-89.588042,36.147491
-13,1887.8,-89.588042,36.147491
-12,1887.8,-89.588042,36.147491
-11,1887.8,-89.588042,36.147491
-10,1887.8,-89.588042,36.147491
-9,1887.8,-89.588042,36.147491
-8,1887.8,-89.588042,36.147491
-7,1887.8,-89.588042,36.147491
-6,1887.8,-89.588042,36.147491
-5,1887.8,-89.588042,36.147491
-4,1887.8,-89.588042,36.147491
-3,1887.8,-89.588042,36.147491
-2,1887.8,-89.588042,36.147491
-1,1887.8,-89.588042,36.147491
0,1887.8,-89.588042,36.147491
1,1887.8,-89.588042,36.147491
2,1887.8,-89.588042,36.147491
3,1887.8,-89.588042,36.147491
4,1887.8,-89.588042,36.147491
5,1887.8,-89.588042,36.147491
6,1887.8,-89.588042,36.147491
7,1887.8,-89.588042,36.147491
8,1887.8,-89.588042,36.147491
9,1887.8,-89.588042,36.147491
10,1887.8,-89.588042,36.147491
11,1887.8,-89.588042,36.147491
12,1887.8,-89.588042,36.147491
13,1887.8,-89.588042,36.147491
14,1887.8,-89.588042,36.147491
15,1887.8,-89.588042,36.147491
16,1887.8,-89.588042,36.147491
17,1887.8,-89.588042,36.147491
18,1887.8,-89.588042,36.147491
19,1887.8,-89.588042,36.147491
