stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-3,957.3,-91.102142,31.985087
-2,996.5,-91.102142,31.985087
-1,1027.6,-91.102142,31.985087
0,1268.4,-91.109055,31.982567
1,1346.9,-91.109055,31.982567
2,1386.4,-91.109055,31.982567
3,1445.7,-91.109055,31.982567
4,2008.2,-91.092944,31.990139
5,2127.7,-91.092944,31.990139
6,2788.0,-91.109055,31.982567
7,2810.6,-91.109055,31.982567
8,2829.8,-91.109055,31.982567
9,2849.0,-91.109055,31.982567
10,2869.0,-91.109055,31.982567
11,2889.9,-91.109055,31.982567
12,2910.9,-91.109055,31.982567
13,2966.7,-91.109055,31.982567
14,3212.4,-91.109055,31.982567
15,3240.1,-91.095855,31.988215
16,3283.2,-91.090344,31.992236
17,3360.7,-91.102142,31.985087
18,3430.5,-91.090344,31.992236
19,3461.4,-91.090344,31.992236
20,3540.0,-91.090344,31.992236
21,3594.6,-91.090344,31.992236
22,3633.4,-91.090344,31.992236
23,3697.2,-91.090344,31.992236
24,3729.6,-91.090344,31.992236
25,3760.4,-91.090344,31.992236
26,3792.1,-91.090344,31.992236
27,3863.0,-91.090344,31.992236
28,4088.7,-91.095855,31.988215
29,4088.7,-91.095855,31.988215
30,4088.7,-91.095855,31.988215
31,4088.7,-91.095855,31.988215
32,4088.7,-91.095855,31.988215
33,4088.7,-91.095855,31.988215
34,4088.7,-91.095855,31.988215
35,4088.7,-91.095855,31.988215
36,4088.7,-91.095855,31.988215
