stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-15,962.6,-91.059381,33.776741
-14,968.0,-91.059381,33.776741
-13,973.3,-91.059381,33.776741
-12,978.7,-91.059381,33.776741
-11,984.1,-91.059381,33.776741
-10,989.5,-91.059381,33.776741
-9,994.9,-91.059381,33.776741
-8,1000.5,-91.059381,33.776741
-7,1009.1,-91.059381,33.776741
-6,1017.8,-91.059381,33.776741
-5,1026.5,-91.059381,33.776741
-4,1035.1,-91.059381,33.776741
-3,1043.8,-91.059381,33.776741
-2,1054.1,-91.059381,33.776741
-1,1068.3,-91.059381,33.776741
0,1082.6,-91.059381,33.776741
1,1096.8,-91.059381,33.776741
2,1112.9,-91.059381,33.776741
3,1129.5,-91.059381,33.776741
4,1146.0,-91.059381,33.776741
5,1167.1,-91.059381,33.776741
6,1189.6,-91.059381,33.776741
7,1210.6,-91.059381,33.776741
8,1230.3,-91.059381,33.776741
9,1249.9,-91.059381,33.776741
10,1297.8,-91.059381,33.776741
11,1458.5,-91.059381,33.776741
12,1496.3,-91.059381,33.776741
13,1613.0,-91.059381,33.776741
14,1639.8,-91.059381,33.776741
15,1665.3,-91.059381,33.776741
16,1690.0,-91.059381,33.776741
17,1731.3,-91.059381,33.776741
18,1768.6,-91.059381,33.776741
19,1797.4,-91.059381,33.776741
