stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-3,1293.4,-91.419763,31.557481
-2,1308.9,-91.419763,31.557481
-1,1324.5,-91.419763,31.557481
0,1340.0,-91.419763,31.557481
1,1376.8,-91.419763,31.557481
2,1509.0,-91.419763,31.557481
3,1546.7,-91.419763,31.557481
4,1582.9,-91.419763,31.557481
5,1617.9,-91.419763,31.557481
6,1725.7,-91.419763,31.557481
7,1768.3,-91.419763,31.557481
8,1817.0,-91.419763,31.557481
9,2019.5,-91.424782,31.553218
10,2077.0,-91.422067,31.555522
11,2095.6,-91.422067,31.555522
12,2118.8,-91.422067,31.555522
13,2143.1,-91.422067,31.555522
14,2230.4,-91.426965,31.551141
15,2256.5,-91.426965,31.551141
16,2281.1,-91.426965,31.551141
17,2299.6,-91.416524,31.558866
18,2299.6,-91.416524,31.558866
19,2299.6,-91.416524,31.558866
20,2299.6,-91.416524,31.558866
21,2299.6,-91.416524,31.558866
22,2299.6,-91.416524,31.558866
23,2299.6,-91.416524,31.558866
24,2299.6,-91.416524,31.558866
25,2299.6,-91.416524,31.558866
26,2299.6,-91.416524,31.558866
27,2299.6,-91.416524,31.558866
28,2299.6,-91.416524,31.558866
29,2299.6,-91.416524,31.558866
30,2299.6,-91.416524,31.558866
31,2299.6,-91.416524,31.558866
32,2299.6,-91.416524,31.558866
33,2299.6,-91.416524,31.558866
34,2299.6,-91.416524,31.558866
35,2299.6,-91.416524,31.558866
36,2299.6,-91.416524,31.558866
