stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-8,0.0,-90.283731,38.460689
-7,0.0,-90.283975,38.460194
-6,0.0,-90.283971,38.459419
-5,0.0,-90.284598,38.457551
-4,0.0,-90.284598,38.457551
-3,132.1,-90.284608,38.457813
-2,236.0,-90.284091,38.459665
-1,470.1,-90.284509,38.45729
0,829.8,-90.283872,38.460452
1,957.0,-90.283829,38.453991
2,957.0,-90.283829,38.453991
3,957.0,-90.283829,38.453991
4,957.0,-90.283829,38.453991
5,957.0,-90.283829,38.453991
6,957.0,-90.283829,38.453991
7,957.0,-90.283829,38.453991
8,957.0,-90.283829,38.453991
9,957.0,-90.283829,38.453991
10,957.0,-90.283829,38.453991
11,957.0,-90.283829,38.453991
12,957.0,-90.283829,38.453991
13,957.0,-90.283829,38.453991
14,957.0,-90.283829,38.453991
15,957.0,-90.283829,38.453991
16,957.0,-90.283829,38.453991
17,957.0,-90.283829,38.453991
18,957.0,-90.283829,38.453991
