stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-3,0.0,-91.388403,31.721498
-2,0.0,-91.388403,31.721498
-1,0.0,-91.388403,31.721498
0,0.0,-91.388403,31.721498
1,0.0,-91.388403,31.721498
2,0.0,-91.388403,31.721498
3,394.9,-91.383675,31.722536
4,484.0,-91.383675,31.722536
5,1167.3,-91.403374,31.694894
6,1186.6,-91.403374,31.694894
7,1207.0,-91.403374,31.694894
8,1229.7,-91.403374,31.694894
9,1268.5,-91.403374,31.694894
10,1344.9,-91.403374,31.694894
11,1372.6,-91.403374,31.694894
12,1397.6,-91.403374,31.694894
13,1434.8,-91.403374,31.694894
14,1463.1,-91.403374,31.694894
15,1484.9,-91.403374,31.694894
16,1531.0,-91.403374,31.694894
17,1569.0,-91.403374,31.694894
18,1592.8,-91.403374,31.694894
19,1618.4,-91.403374,31.694894
20,1644.7,-91.403374,31.694894
21,1801.1,-91.40333,31.701286
22,3100.0,-91.403374,31.694894
23,3447.2,-91.391903,31.719961
24,3538.2,-91.383675,31.722536
25,3562.3,-91.383675,31.722536
26,3591.7,-91.382171,31.725178
27,3630.9,-91.382171,31.725178
28,3749.1,-91.403374,31.694894
29,3749.1,-91.403374,31.694894
30,3749.1,-91.403374,31.694894
31,3749.1,-91.403374,31.694894
32,3749.1,-91.403374,31.694894
33,3749.1,-91.403374,31.694894
34,3749.1,-91.403374,31.694894
35,3749.1,-91.403374,31.694894
36,3749.1,-91.403374,31.694894
