stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-15,842.6,-89.134456,36.742259
-14,887.3,-89.134456,36.742259
-13,1144.9,-89.134456,36.742259
-12,1204.9,-89.135758,36.741782
-11,1224.3,-89.135758,36.741782
-10,1243.8,-89.135758,36.741782
-9,1267.6,-89.135758,36.741782
-8,1294.3,-89.135758,36.741782
-7,1321.9,-89.136854,36.741124
-6,1403.2,-89.136854,36.741124
-5,1415.9,-89.136854,36.741124
-4,1428.5,-89.136854,36.741124
-3,1441.2,-89.136854,36.741124
-2,1464.7,-89.136854,36.741124
-1,1512.5,-89.136854,36.741124
0,1538.5,-89.136854,36.741124
1,1550.9,-89.129598,36.744503
2,1550.9,-89.129598,36.744503
3,1550.9,-89.129598,36.744503
4,1550.9,-89.129598,36.744503
5,1550.9,-89.129598,36.744503
6,1550.9,-89.129598,36.744503
7,1550.9,-89.129598,36.744503
8,1550.9,-89.129598,36.744503
9,1550.9,-89.129598,36.744503
10,1550.9,-89.129598,36.744503
11,1550.9,-89.129598,36.744503
12,1550.9,-89.129598,36.744503
13,1550.9,-89.129598,36.744503
14,1550.9,-89.129598,36.744503
15,1550.9,-89.129598,36.744503
16,1550.9,-89.129598,36.744503
17,1550.9,-89.129598,36.744503
18,1550.9,-89.129598,36.744503
19,1550.9,-89.129598,36.744503
