stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-15,1015.1,-91.054141,33.983602
-14,1051.3,-91.054141,33.983602
-13,1077.7,-91.054141,33.983602
-12,1105.8,-91.054141,33.983602
-11,1164.8,-91.054141,33.983602
-10,1196.5,-91.054141,33.983602
-9,1226.0,-91.054141,33.983602
-8,1251.2,-91.054141,33.983602
-7,1276.5,-91.054141,33.983602
-6,1369.4,-91.054141,33.983602
-5,1412.3,-91.054141,33.983602
-4,1477.4,-91.054141,33.983602
-3,1542.0,-91.054141,33.983602
-2,1588.2,-91.056652,33.983318
-1,1644.4,-91.056652,33.983318
0,1692.8,-91.056652,33.983318
1,1732.1,-91.056652,33.983318
2,1738.1,-91.06814,33.983835
3,1741.2,-91.06814,33.983835
4,1744.3,-91.06814,33.983835
5,1747.3,-91.06814,33.983835
6,1751.3,-91.06814,33.983835
7,1769.8,-91.06814,33.983835
8,1788.2,-91.06814,33.983835
9,1806.7,-91.06814,33.983835
10,1825.2,-91.06814,33.983835
11,1843.8,-91.06814,33.983835
12,1856.2,-91.06814,33.983835
13,1865.5,-91.06814,33.983835
14,1874.8,-91.06814,33.983835
15,1884.1,-91.06814,33.983835
16,1893.4,-91.06814,33.983835
17,1900.3,-91.06814,33.983835
18,1900.3,-91.06814,33.983835
19,1900.3,-91.06814,33.983835
