stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-3,397.0,-91.051423,32.726605
-2,438.2,-91.051423,32.726605
-1,497.4,-91.051423,32.726605
0,660.4,-91.048501,32.723137
1,701.9,-91.048501,32.723137
2,770.8,-91.048501,32.723137
3,809.4,-91.048501,32.723137
4,1179.7,-91.050404,32.715919
5,1203.3,-91.050404,32.715919
6,1224.4,-91.050404,32.715919
7,1245.5,-91.050404,32.715919
8,1266.3,-91.050404,32.715919
9,1287.0,-91.050404,32.715919
10,1307.7,-91.050404,32.715919
11,1329.9,-91.050404,32.715919
12,1352.0,-91.050404,32.715919
13,1384.4,-91.050404,32.715919
14,1422.3,-91.050404,32.715919
15,1447.3,-91.050404,32.715919
16,1475.2,-91.050404,32.715919
17,1529.8,-91.050404,32.715919
18,1568.0,-91.050404,32.715919
19,1606.0,-91.050404,32.715919
20,1653.9,-91.050404,32.715919
21,1717.1,-91.050404,32.715919
22,1792.5,-91.050404,32.715919
23,1906.4,-91.050404,32.715919
24,2060.7,-91.050404,32.715919
25,2310.9,-91.050404,32.715919
26,2580.2,-91.050404,32.715919
27,2723.7,-91.052148,32.713071
28,2784.2,-91.050404,32.715919
29,2877.8,-91.052148,32.713071
30,2950.1,-91.052148,32.713071
31,3021.9,-91.052148,32.713071
32,3169.9,-91.074828,32.735398
33,3191.8,-91.074828,32.735398
34,3322.2,-91.074828,32.735398
35,3348.6,-91.074828,32.735398
36,3376.3,-91.074828,32.735398
