stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-15,793.0,-90.883689,34.043901
-14,861.1,-90.906961,34.022679
-13,877.6,-90.906961,34.022679
-12,894.1,-90.906961,34.022679
-11,904.5,-90.906961,34.022679
-10,911.4,-90.906961,34.022679
-9,918.3,-90.906961,34.022679
-8,925.2,-90.906961,34.022679
-7,932.1,-90.906961,34.022679
-6,939.0,-90.906961,34.022679
-5,945.9,-90.906961,34.022679
-4,953.3,-90.906961,34.022679
-3,961.5,-90.906961,34.022679
-2,969.6,-90.906961,34.022679
-1,977.8,-90.906961,34.022679
0,985.9,-90.906961,34.022679
1,994.1,-90.906961,34.022679
2,1002.5,-90.906961,34.022679
3,1011.8,-90.906961,34.022679
4,1021.0,-90.906961,34.022679
5,1030.3,-90.906961,34.022679
6,1039.5,-90.906961,34.022679
7,1048.8,-90.906961,34.022679
8,1070.1,-90.906961,34.022679
9,1092.9,-90.906961,34.022679
10,1116.8,-90.906961,34.022679
11,1141.1,-90.906961,34.022679
12,1165.8,-90.906961,34.022679
13,1190.9,-90.906961,34.022679
14,1285.4,-90.906961,34.022679
15,1350.4,-90.906961,34.022679
16,1386.9,-90.906961,34.022679
17,1424.0,-90.906961,34.022679
18,1464.4,-90.906961,34.022679
19,1752.8,-90.91373,34.020808
