stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-15,1170.6,-90.078675,35.221053
-14,1196.6,-90.077289,35.220437
-13,1227.3,-90.077289,35.220437
-12,1298.6,-90.077289,35.220437
-11,1340.5,-90.076574,35.219507
-10,1364.1,-90.076574,35.219507
-9,1390.7,-90.076574,35.219507
-8,1566.6,-90.075529,35.218733
-7,1701.6,-90.076574,35.219507
-6,1856.0,-90.076574,35.219507
-5,1948.1,-90.086453,35.237622
-4,1948.1,-90.086453,35.237622
-3,1948.1,-90.086453,35.237622
-2,1948.1,-90.086453,35.237622
-1,1948.1,-90.086453,35.237622
0,1948.1,-90.086453,35.237622
1,1948.1,-90.086453,35.237622
2,1948.1,-90.086453,35.237622
3,1948.1,-90.086453,35.237622
4,1948.1,-90.086453,35.237622
5,1948.1,-90.086453,35.237622
6,1948.1,-90.086453,35.237622
7,1948.1,-90.086453,35.237622
8,1948.1,-90.086453,35.237622
9,1948.1,-90.086453,35.237622
10,1948.1,-90.086453,35.237622
11,1948.1,-90.086453,35.237622
12,1948.1,-90.086453,35.237622
13,1948.1,-90.086453,35.237622
14,1948.1,-90.086453,35.237622
15,1948.1,-90.086453,35.237622
16,1948.1,-90.086453,35.237622
17,1948.1,-90.086453,35.237622
18,1948.1,-90.086453,35.237622
19,1948.1,-90.086453,35.237622
