stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-3,1636.0,-91.155273,33.640108
-2,1653.9,-91.155273,33.640108
-1,1685.2,-91.155273,33.640108
0,1753.1,-91.152439,33.638235
1,1770.9,-91.152439,33.638235
2,1787.7,-91.152439,33.638235
3,1804.6,-91.152439,33.638235
4,1826.5,-91.152439,33.638235
5,1885.3,-91.152439,33.638235
6,1927.5,-91.152439,33.638235
7,1950.1,-91.152439,33.638235
8,1972.6,-91.152439,33.638235
9,2053.3,-91.152439,33.638235
10,2081.1,-91.152439,33.638235
11,2106.4,-91.152439,33.638235
12,2130.0,-91.152439,33.638235
13,2157.6,-91.152439,33.638235
14,2212.4,-91.152439,33.638235
15,2250.0,-91.152439,33.638235
16,2314.4,-91.152439,33.638235
17,2339.5,-91.152439,33.638235
18,2364.6,-91.152439,33.638235
19,2420.8,-91.150132,33.636054
20,2491.8,-91.152439,33.638235
21,2502.6,-91.150132,33.636054
22,2512.2,-91.150132,33.636054
23,2521.8,-91.150132,33.636054
24,2531.5,-91.150132,33.636054
25,2538.5,-91.150132,33.636054
26,2544.3,-91.150132,33.636054
27,2550.1,-91.150132,33.636054
28,2555.9,-91.150132,33.636054
29,2561.7,-91.150132,33.636054
30,2567.6,-91.150132,33.636054
31,2573.4,-91.150132,33.636054
32,2579.2,-91.150132,33.636054
33,2878.2,-91.16652,33.646802
34,2881.0,-91.16652,33.646802
35,2883.8,-91.16652,33.646802
36,2886.7,-91.16652,33.646802
