stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-15,0.0,-90.175851,35.089108
-14,0.0,-90.175851,35.089108
-13,0.0,-90.175851,35.089108
-12,157.2,-90.175851,35.089108
-11,232.1,-90.175851,35.089108
-10,578.6,-90.17387,35.076322
-9,789.0,-90.175984,35.070858
-8,827.6,-90.175984,35.070858
-7,945.8,-90.175984,35.070858
-6,967.7,-90.175984,35.070858
-5,1054.5,-90.176134,35.070411
-4,1131.3,-90.176134,35.070411
-3,1366.9,-90.175984,35.070858
-2,1381.0,-90.175984,35.070858
-1,1408.7,-90.175984,35.070858
0,1580.9,-90.177573,35.05995
1,1606.4,-90.177573,35.05995
2,1620.5,-90.177573,35.05995
3,1794.1,-90.177573,35.05995
4,1926.7,-90.177573,35.05995
5,2096.2,-90.176614,35.066979
6,2096.2,-90.176614,35.066979
7,2096.2,-90.176614,35.066979
8,2096.2,-90.176614,35.066979
9,2096.2,-90.176614,35.066979
10,2096.2,-90.176614,35.066979
11,2096.2,-90.176614,35.066979
12,2096.2,-90.176614,35.066979
13,2096.2,-90.176614,35.066979
14,2096.2,-90.176614,35.066979
15,2096.2,-90.176614,35.066979
16,2096.2,-90.176614,35.066979
17,2096.2,-90.176614,35.066979
18,2096.2,-90.176614,35.066979
19,2096.2,-90.176614,35.066979
