stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-3,1460.2,-91.08015,32.946981
-2,1539.1,-91.08015,32.946981
-1,1560.8,-91.08015,32.946981
0,1685.7,-91.08015,32.946981
1,1714.9,-91.08015,32.946981
2,1748.7,-91.08015,32.946981
3,1789.3,-91.08015,32.946981
4,1826.9,-91.08015,32.946981
5,1874.5,-91.08015,32.946981
6,1967.8,-91.07705,32.945332
7,2000.1,-91.07705,32.945332
8,2028.7,-91.07705,32.945332
9,2074.6,-91.07705,32.945332
10,2146.3,-91.07705,32.945332
11,2179.7,-91.07705,32.945332
12,2214.2,-91.07705,32.945332
13,2250.7,-91.07705,32.945332
14,2331.2,-91.07705,32.945332
15,2388.7,-91.07705,32.945332
16,2439.9,-91.07705,32.945332
17,2480.1,-91.07705,32.945332
18,2529.7,-91.07705,32.945332
19,2592.1,-91.07705,32.945332
20,2684.0,-91.07705,32.945332
21,2732.7,-91.07705,32.945332
22,2770.6,-91.07705,32.945332
23,2801.0,-91.07705,32.945332
24,2838.6,-91.07705,32.945332
25,2930.5,-91.07705,32.945332
26,2987.6,-91.07705,32.945332
27,3025.4,-91.07705,32.945332
28,3059.1,-91.07705,32.945332
29,3107.0,-91.07705,32.945332
30,3211.0,-91.07705,32.945332
31,3243.8,-91.07705,32.945332
32,3298.4,-91.087813,32.947857
33,3298.4,-91.087813,32.947857
34,3298.4,-91.087813,32.947857
35,3298.4,-91.087813,32.947857
36,3298.4,-91.087813,32.947857
