stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-3,585.9,-91.172672,33.336262
-2,599.7,-91.172672,33.336262
-1,622.2,-91.172672,33.336262
0,645.0,-91.172672,33.336262
1,974.0,-91.172672,33.336262
2,982.8,-91.172672,33.336262
3,991.5,-91.172672,33.336262
4,1000.5,-91.172672,33.336262
5,1022.5,-91.172672,33.336262
6,1044.4,-91.172672,33.336262
7,1220.6,-91.172672,33.336262
8,1332.4,-91.177074,33.330482
9,1355.4,-91.177074,33.330482
10,1448.4,-91.178729,33.327089
11,1473.5,-91.178729,33.327089
12,1509.6,-91.178729,33.327089
13,1606.9,-91.178729,33.327089
14,1649.8,-91.178729,33.327089
15,1704.6,-91.182753,33.319606
16,1730.3,-91.182753,33.319606
17,1753.2,-91.182753,33.319606
18,1767.7,-91.182753,33.319606
19,1782.2,-91.182753,33.319606
20,1796.6,-91.182753,33.319606
21,1815.7,-91.182753,33.319606
22,1836.3,-91.182753,33.319606
23,1863.4,-91.182753,33.319606
24,1899.2,-91.182838,33.315232
25,1920.2,-91.182838,33.315232
26,1941.2,-91.182838,33.315232
27,1995.8,-91.155255,33.29066
28,1995.8,-91.155255,33.29066
29,1995.8,-91.155255,33.29066
30,1995.8,-91.155255,33.29066
31,1995.8,-91.155255,33.29066
32,1995.8,-91.155255,33.29066
33,1995.8,-91.155255,33.29066
34,1995.8,-91.155255,33.29066
35,1995.8,-91.155255,33.29066
36,1995.8,-91.155255,33.29066
