stage_ft,width_ft,bottleneck_lon,bottleneck_lat
-3,0.0,-91.509745,31.295597
-2,0.0,-91.509745,31.295597
-1,0.0,-91.509745,31.295597
0,0.0,-91.509745,31.295597
1,136.4,-91.509745,31.295597
2,205.0,-91.509745,31.295597
3,641.4,-91.509745,31.295597
4,699.4,-91.507622,31.292541
5,735.4,-91.507622,31.292541
6,1801.9,-91.510208,31.325171
7,1828.8,-91.511048,31.322335
8,1847.2,-91.511048,31.322335
9,1892.7,-91.511647,31.319367
10,1922.0,-91.511647,31.319367
11,1954.3,-91.511647,31.319367
12,1987.5,-91.511647,31.319367
13,2073.0,-91.511647,31.319367
14,2096.8,-91.511647,31.319367
15,2100.1,-91.511647,31.319367
16,2100.1,-91.511647,31.319367
17,2100.1,-91.511647,31.319367
18,2100.1,-91.511647,31.319367
19,2100.1,-91.511647,31.319367
20,2100.1,-91.511647,31.319367
21,2100.1,-91.511647,31.319367
22,2100.1,-91.511647,31.319367
23,2100.1,-91.511647,31.319367
24,2100.1,-91.511647,31.319367
25,2100.1,-91.511647,31.319367
26,2100.1,-91.511647,31.319367
27,2100.1,-91.511647,31.319367
28,2100.1,-91.511647,31.319367
29,2100.1,-91.511647,31.319367
30,2100.1,-91.511647,31.319367
31,2100.1,-91.511647,31.319367
32,2100.1,-91.511647,31.319367
33,2100.1,-91.511647,31.319367
34,2100.1,-91.511647,31.319367
35,2100.1,-91.511647,31.319367
36,2100.1,-91.511647,31.319367
