lat,lon,width,folder_name
33.88101719969152,-91.06227287657204,0.0,K_04272025_588
32.75260460567549,-91.15700694911921,0.0,R_06182025_488
32.65986954585134,-91.14081835527166,623.35958005,S_06232025_465
