lat,lon,width,folder_name
33.876611228785336,-91.06507678452486,0.0,OOO_04192026_588
32.784452688230466,-91.15611300561797,65.61679790000001,UUU_05072026_488
31.907802106323015,-91.19452285364586,590.5511811,ZZZ_05282026_394
