survey_id,year,date,lat,lon
LM_15_CVB_20200426_CS_6012_6072,2020,2020-04-26,34.00105920365372,-91.028375918075
LM_03_KGC_20150907_CS_3660_3680,2015,2015-09-07,31.60916971863936,-91.40302347914418
LM_15_CVB_20200501_CS_MB_5953_5958,2020,2020-05-01,33.93643523587246,-91.02082514130275
LM_14_VBO_20170505_CS,2017,2017-05-05,33.78804594373484,-91.06399823306292
LM_05_VGG_20160820_CS_4266_4304,2016,2016-08-20,32.23446671904046,-90.97649194791862
LM_08_MVF_20170630_CS_MB_48625_48675,2017,2017-06-30,32.786972404239826,-91.15339145246678
LM_08_MVF_20180825_CS_MB_4798_4800,2018,2018-08-25,32.73572310440246,-91.10109469148215
LM_02_GCG_20170814_CS,2017,2017-08-14,31.519935913269887,-91.48387308335954
LM_13_OZE_20150429_CS_5676_5700,2015,2015-04-29,33.66922283663013,-91.21886305482413
LM_06_MBV_20150810_CS_MB_4392_4397,2015,2015-08-10,32.341334103808784,-90.93748042280633
LM_09_LPM_20150614_CS_5034_5070,2015,2015-06-14,32.98189443895916,-91.15684360033521
LM_15_CVB_20150524_CS_MB_5938_5943,2015,2015-05-24,33.91415118683021,-91.02307208781434
LM_11_YBS_20150504_CS_5368_5380,2015,2015-05-04,33.36453182448046,-91.12296038241783
LM_06_MBV_20160808_CS_MB_4367_4372,2016,2016-08-08,32.33053216334575,-90.90225873755071
LM_12_EYB_20200513_CS_5542_5582,2020,2020-05-13,33.5725298229906,-91.20052496022699
LM_01_GCB_20150909_CS_3414_3454,2015,2015-09-09,31.342210955567708,-91.49231585391223
LM_07_FMB_20170701_CS_MB_47125_47175,2017,2017-07-01,32.66927625437626,-91.11470597685823
LM_09_LPM_20160729_CS_4976_4996,2016,2016-07-29,32.934446696809104,-91.0731610767893
LM_15_CVB_20170418_CS_MB_59675_59725,2017,2017-04-18,33.946443357206356,-91.0441031977876
LM_11_YBS_20160623_CS_MB_5348_5353,2016,2016-06-23,33.3398269393084,-91.15816012989086
LM_05_VGG_20170803_CS,2017,2017-08-03,32.29566386395296,-90.92668336033941
LM_07_FMB_20180814_CS_MB_4675_4680,2018,2018-08-14,32.629103813319915,-91.15569546526788
LM_05_VGG_20180727_CS_4076_4350,2018,2018-07-27,32.178389808267944,-90.9946456833178
LM_15_CVB_20160426_CS_MB_5993_5998,2016,2016-04-26,33.95937167349827,-91.08807284778946
