survey_id,year,date,lat,lon
LM_11_YBS_20150626_CS_MB_5328_5333,2015,2015-06-26,33.314445924243806,-91.17461445531802
LM_04_GGK_20170807_CS,2017,2017-08-07,31.882956589577503,-91.2256005498241
LM_07_FMB_20170710_CS_MB_47025_47075,2017,2017-07-10,32.665620932541984,-91.1382392360762
LM_11_YBS_20160704_CS_MB_5318_5323,2016,2016-07-04,33.30178700761814,-91.16934824511733
LM_15_CVB_20170413_CS,2017,2017-04-13,34.017970130649545,-90.9426304856713
LM_15_CVB_20150414_CS_6000_6054,2015,2015-04-14,33.98739531427361,-91.04989878088088
LM_10_SSL_20180601_CS_5234_5368,2018,2018-06-01,33.21191784716985,-91.09475059691404
LM_06_MBV_20180709_CS_4414_4530,2018,2018-07-09,32.42632508295441,-91.02873611276934
LM_09_LPM_20200529_CS_5076_5116,2020,2020-05-29,33.04345297676577,-91.15722441903338
LM_08_MVF_20180827_CS_MB_4810_4815,2018,2018-08-27,32.738547813889085,-91.12432872439621
LM_08_MVF_20170712_CS_MB_48225_48275,2017,2017-07-12,32.740970714955154,-91.13664263002268
LM_07_FMB_20160713_CS_MB_4713_4718,2016,2016-07-13,32.66928328188136,-91.11484288663326
LM_05_VGG_20180730_CS_4076_4350,2018,2018-07-30,32.12189722060855,-91.10208921957845
LM_15_CVB_20170413_CS_MB_59925_59975,2017,2017-04-13,33.959653045257355,-91.08469140993378
LM_15_CVB_20180729_CS_MB_5995_6000,2018,2018-07-29,33.96450420791085,-91.09005930017335
LM_08_MVF_20170629_CS_MB_48725_48775,2017,2017-06-29,32.80069786059899,-91.14772712120528
LM_02_GCG_20180831_CS_3454_3660,2018,2018-08-31,31.57576006371366,-91.41082541796182
LM_15_CVB_20150513_CS_MB_5998_6000,2015,2015-05-13,33.96570481819373,-91.09107556292872
LM_07_FMB_20150727_CS_MB_4673_4678,2015,2015-07-27,32.62739378749106,-91.15049604485151
LM_06_MBV_20170721_CS_MB_43755_43825,2017,2017-07-21,32.33734203982695,-90.90406720358864
LM_08_MVF_20170701_CS_MB_48525_48575,2017,2017-07-01,32.773757687890324,-91.15257962365776
LM_15_CVB_20170420_CS,2017,2017-04-20,34.02513786241576,-90.91899161434574
LM_03_KGC_20180903_CS_3660_3820,2018,2018-09-03,31.670394926268845,-91.39902029388264
LM_16_OVL_20170322_CS_5981_5990_SORT,2017,2017-03-22,33.94917151917206,-91.0771147857385
