survey_id,year,date,lat,lon
LM_08_MVF_20190620_CS_MB_4805_4810,2019,2019-06-20,32.73749866568024,-91.11605348548292
LM_11_YBS_20170601_CS,2017,2017-06-01,33.486783364373004,-91.14042745990194
LM_13_OZE_20200507_CS_5772_5786,2020,2020-05-07,33.725156219674915,-91.15416461065182
LM_01_GCB_20150908_CS_3226_3280,2015,2015-09-08,31.20742701662066,-91.61582872645351
LM_07_FMB_20190703_CS_MB_4690_4695,2019,2019-07-03,32.656037275186485,-91.14690218364703
LM_07_FMB_20150722_CS_4780_4786,2015,2015-07-22,32.72852613189835,-91.06881653262998
LM_08_MVF_20190509_CS_4918_4922,2019,2019-05-09,32.85219870523414,-91.11040892725897
LM_15_CVB_20150516_CS_MB_5980_5989,2015,2015-05-16,33.95257396156465,-91.0697555087151
LM_15_CVB_20170417_CS_MB_59775_59825,2017,2017-04-17,33.949884819021534,-91.06040380053825
LM_02_GCG_20190602_CS_3548_3588,2019,2019-06-02,31.507159388023563,-91.50221877161005
LM_15_CVB_20180731_CS_MB_5980_5985,2018,2018-07-31,33.95138035432621,-91.06560716726155
LM_05_VGG_20190505_CS_4198_4246,2019,2019-05-05,32.14901572983072,-91.01086956284801
LM_11_YBS_20160706_CS_5414_5450,2016,2016-07-06,33.44436392151135,-91.11876174810016
LM_15_CVB_20200502_CS_MB_5958_5963,2020,2020-05-02,33.9407007233287,-91.02818677573713
LM_06_MBV_20180813_CS_MB_4370_4375,2018,2018-08-13,32.335730745320696,-90.9044541918221
LM_25_MAD_20170422_CS_8885_8960_SORT,2017,2017-04-22,36.54581280156506,-89.49991086943167
LM_09_LPM_20160727_CS_5048_5082,2016,2016-07-27,32.997888421719274,-91.16067390814737
LM_09_LPM_20170707_CS,2017,2017-07-07,32.97945257574212,-91.1508058854351
LM_15_CVB_20160503_CS_MB_5938_5943,2016,2016-05-03,33.914019112793866,-91.02304111412528
LM_07_FMB_20170708_CS_MB_46875_46925,2017,2017-07-08,32.64243550102484,-91.1406304186249
