survey_id,year,date,lat,lon
LM_12_EYB_20200514_CS_5502_5540,2020,2020-05-14,33.53474871614691,-91.21368032132666
LM_11_YBS_20150629_CS_MB_5318_5323,2015,2015-06-29,33.30094795603129,-91.1693561357012
LM_01_GCB_20170818_CS,2017,2017-08-18,31.20927552936396,-91.61709053010523
LM_15_CVB_20190317_CS_MB_5942_5938,2019,2019-03-17,33.91440025154154,-91.02295024613008
LM_08_MVF_20180827_CS_MB_4820_4825,2018,2018-08-27,32.736187606409985,-91.14116377385209
LM_02_GCG_20150904_CS_3562_3612,2015,2015-09-04,31.523371762464592,-91.48292343278918
LM_14_VBO_20170502_CS,2017,2017-05-02,33.89853390547945,-91.04494952273848
LM_15_CVB_20180418_CS_6170_6000,2018,2018-04-18,33.98089591398425,-91.07121649277092
LM_09_LPM_20190406_CS_5206_5224,2019,2019-04-06,33.16642913928577,-91.08827373003385
LM_09_LPM_20180612_CS_4958_5234,2018,2018-06-12,32.95017387074071,-91.10719748567416
LM_02_GCG_20180905_CS_3454_3660,2018,2018-09-05,31.485988165784832,-91.50998448109189
LM_11_YBS_20160619_CS_MB_5363_5368,2016,2016-06-19,33.35474778909204,-91.1373263056772
LM_13_OZE_20160610_CS_5776_5810,2016,2016-06-10,33.76528019061283,-91.11897837132112
LM_03_KGC_20150906_CS_3682_3702,2015,2015-09-06,31.639514932069652,-91.39974034517641
LM_15_CVB_20190305_CS_MB_5978_5973,2019,2019-03-05,33.94886749049931,-91.05339308989798
LM_09_LPM_20170630_CS,2017,2017-06-30,33.080159349337094,-91.16345318692736
LM_08_MVF_20190522_CS_MB_4890_4895,2019,2019-05-22,32.82699044125026,-91.13661244747277
LM_14_VBO_20150421_CS_5810_5856,2015,2015-04-21,33.78965843125272,-91.06406077484995
LM_08_MVF_20190508_CS_4924_4926,2019,2019-05-08,32.85747161855481,-91.10442197666748
