survey_id,year,date,lat,lon
LM_15_CVB_20180801_CS_MB_5975_5980,2018,2018-08-01,33.94987587612107,-91.0573130291898
LM_06_MBV_20160810_CS_MB_4350_4352,2016,2016-08-10,32.30662537456987,-90.91248965699906
LM_08_MVF_20170628_CS_MB_48775_48825,2017,2017-06-28,32.8071144241198,-91.14567366504026
LM_04_GGK_20150827_CS_3820_3860,2015,2015-08-27,31.839015471082433,-91.33561941001994
LM_15_CVB_20200503_CS_MB_5968_5973,2020,2020-05-03,33.94647450264415,-91.0440143978505
LM_09_LPM_20190418_CS_4958_4976,2019,2019-04-18,32.906713097343065,-91.0718507224086
LM_04_GGK_20170808_CS,2017,2017-08-08,31.859889204235646,-91.27565989864317
LM_08_MVF_20150718_CS_4876_4888,2015,2015-07-18,32.810717491040926,-91.14428100630808
LM_08_MVF_20190522_CS_MB_4895_4900,2019,2019-05-22,32.83283770302627,-91.13301709705608
LM_08_MVF_20190513_CS_MB_4905_4910,2019,2019-05-13,32.84194133573545,-91.12226805733977
LM_02_GCG_20180906_CS_3454_3660,2018,2018-09-06,31.41471641773138,-91.49179149341292
LM_15_CVB_20190306_CS_MB_5973_5968,2019,2019-03-06,33.94657003596242,-91.0439758164375
LM_06_MBV_20160809_CS_MB_4357_4362,2016,2016-08-09,32.316923845994374,-90.90417482860224
LM_07_FMB_20180813_CS_MB_4685_4690,2018,2018-08-13,32.648569896285,-91.15634217959781
LM_11_YBS_20150630_CS_MB_5313_5318,2015,2015-06-30,33.29547257454951,-91.1626975134648
LM_15_CVB_20150516_CS_MB_5976_5983,2015,2015-05-16,33.9498102414042,-91.06054517626204
LM_09_LPM_20160728_CS_4998_5046,2016,2016-07-28,32.956629274572364,-91.12335779991989
LM_11_YBS_20150613_CS_MB_5353_5358,2015,2015-06-13,33.34361658280446,-91.15083516945357
LM_15_CVB_20190326_CS_6144_6170,2019,2019-03-26,34.07457358700446,-90.9030486724713
LM_06_MBV_20150808_CS_MB_4408_4412,2015,2015-08-08,32.346073087473314,-90.96208749942006
