survey_id,year,date,lat,lon
LM_15_CVB_20160430_CS_MB_5953_5958,2016,2016-04-30,33.936698967098785,-91.01933503946186
LM_06_MBV_20150811_CS_MB_4387_4392,2015,2015-08-11,32.34061234433221,-90.92919626764493
LM_01_GCB_20180909_CS_3200_3454,2018,2018-09-09,31.256283963127437,-91.54331077357924
LM_09_LPM_20180610_CS_4958_5234,2018,2018-06-10,33.00152120487997,-91.15913580271524
LM_07_FMB_20190622_CS_MB_4710_4715,2019,2019-06-22,32.66931211850458,-91.11522300482312
LM_03_KGC_20180901_CS_3660_3820,2018,2018-09-01,31.74565874727377,-91.37802560880874
LM_12_EYB_20160623_CS_5576_5614,2016,2016-06-23,33.58883971540411,-91.15254069333258
LM_15_CVB_20180802_CS_MB_5965_5970,2018,2018-08-02,33.94526591616466,-91.04006369273627
LM_12_EYB_20180508_CS_5502_5570,2018,2018-05-08,33.54372519026492,-91.21277639789426
LM_07_FMB_20180812_CS_MB_4700_4705,2018,2018-08-12,32.669435238373374,-91.14470035077588
LM_15_CVB_20160426_CS_MB_5998_6000,2016,2016-04-26,33.96584219524262,-91.08919105573149
LM_08_MVF_20190524_CS_MB_4885_4890,2019,2019-05-24,32.820787711391766,-91.14127631237409
LM_05_VGG_20160822_CS_4162_4214,2016,2016-08-22,32.12709100113235,-91.04588380900242
LM_06_MBV_20160809_CS_4414_4460,2016,2016-08-09,32.369103050253315,-90.98929046657095
LM_11_YBS_20160707_CS_5400_5412,2016,2016-07-07,33.40438516346978,-91.11502473434153
LM_01_GCB_20150910_CS_3282_3412,2015,2015-09-10,31.276779179628086,-91.58009806149441
