survey_id,year,date,lat,lon
LM_13_OZE_20180501_CS_5810_5796,2018,2018-05-01,33.728046809567175,-91.15443673908453
LM_14_VBO_20150420_CS_5858_5898,2015,2015-04-20,33.846436504836085,-91.05822420428538
LM_15_CVB_20160427_CS_MB_5988_5993,2016,2016-04-27,33.95340116389985,-91.07966080135711
LM_15_CVB_20160510_CS_6138_6170,2016,2016-05-10,34.070977831078096,-90.90210704092325
LM_15_CVB_20190302_CS_MB_5998_5993,2019,2019-03-02,33.959795447389055,-91.08497883694783
LM_02_GCG_20190531_CS_3646_3660,2019,2019-05-31,31.58364090880287,-91.40637641268783
LM_05_VGG_20150821_CS_4276_4350,2015,2015-08-21,32.2386741416393,-90.97684263584546
LM_23_OSC_20150409_CS_7871_7877_SORT,2015,2015-04-09,35.71648794961472,-89.9361971841831
LM_08_MVF_20150627_CS_4890_4916,2015,2015-06-27,32.83617113299675,-91.12955890718499
LM_24_CAR_20150324_CS_8399_8490_SORT,2015,2015-03-24,36.17093354889663,-89.63404693040818
LM_15_CVB_20190313_CS_MB_5958_5953,2019,2019-03-13,33.935801349988196,-91.01959893957621
LM_15_CVB_20200429_CS_MB_5943_5948,2020,2020-04-29,33.92171718195672,-91.01879034658995
LM_11_YBS_20190312_CS_5368_5390,2019,2019-03-12,33.369908958705544,-91.12274707831534
LM_15_CVB_20200503_CS_MB_5963_5968,2020,2020-05-03,33.94401418950465,-91.0355645797714
LM_07_FMB_20150726_CS_MB_4678_4683,2015,2015-07-26,32.63109065351899,-91.14980247639056
LM_15_CVB_20180416_CS_6170_6000,2018,2018-04-16,34.020871945457,-90.94422233724569
LM_10_SSL_20170608_CS,2017,2017-06-08,33.24747178765298,-91.10876622939564
LM_02_GCG_20150905_CS_3502_3560,2015,2015-09-05,31.457954322751498,-91.50946720689275
LM_08_MVF_20201006_CS_4800_4890_SPECIAL,2020,2020-10-06,32.77632800502507,-91.13053091318729
LM_08_MVF_20170712_CS_MB_48075_48125,2017,2017-07-12,32.7379804889761,-91.11586922454326
LM_07_FMB_20150709_CS_MB_4708_4713,2015,2015-07-09,32.665972738758164,-91.12270707092425
