survey_id,year,date,lat,lon
LM_15_CVB_20180805_CS_MB_5945_5950,2018,2018-08-05,33.926245453867196,-91.01143956136814
LM_14_VBO_20180427_CS_5938_5810,2018,2018-04-27,33.87313354382887,-91.04852529501268
LM_12_EYB_20180506_CS_5634_5658,2018,2018-05-06,33.62885104302386,-91.15972258294825
LM_15_CVB_20170421_CS_MB_59475_59525,2017,2017-04-21,33.931566984775976,-91.01476378804684
LM_08_MVF_20170711_CS_MB_48175_48225,2017,2017-07-11,32.73698290529292,-91.13263852030543
LM_14_VBO_20200503_CS_5810_5824,2020,2020-05-03,33.78841029787043,-91.08395835014848
LM_06_MBV_20160801_CS_MB_4412_4414,2016,2016-08-01,32.347008339440066,-90.96841466087544
LM_06_MBV_20180802_CS_MB_4400_4405,2018,2018-08-02,32.345220626583476,-90.95355606642097
LM_09_LPM_20200605_CS_5148_5182,2020,2020-06-05,33.1276884133314,-91.13381484293487
LM_06_MBV_20160802_CS_MB_4402_4407,2016,2016-08-02,32.343496566287946,-90.95380451296988
LM_15_CVB_20170423_CS,2017,2017-04-23,33.9802971726313,-91.07514327319122
LM_07_FMB_20160731_CS_4608_4660,2016,2016-07-31,32.57541886344871,-91.12148048749528
LM_04_GGK_20170806_CS,2017,2017-08-06,31.938227283674134,-91.19337747379146
LM_11_YBS_20160630_CS_MB_5343_5348,2016,2016-06-30,33.33506274048767,-91.1642230369016
LM_09_LPM_20190408_CS_5148_5168,2019,2019-04-08,33.110942788312315,-91.13536644523894
LM_01_GCB_20160902_CS_3200_3454,2016,2016-09-02,31.191639190768274,-91.60125523555396
LM_11_YBS_20170603_CS,2017,2017-06-03,33.40439511527831,-91.11499938234505
LM_01_GCB_20170815_CS,2017,2017-08-15,31.258001022153046,-91.56552479064806
LM_08_MVF_20170707_CS_MB_48375_48425,2017,2017-07-07,32.75652305021422,-91.14899890738137
LM_07_FMB_20170630_CS_MB_47175_47200,2017,2017-06-30,32.671545700561225,-91.10808325875692
LM_08_MVF_20180628_CS_4786_4958,2018,2018-06-28,32.8670201964288,-91.09765954890057
LM_02_GCG_20190601_CS_3590_3644,2019,2019-06-01,31.548404603896508,-91.44387548586668
LM_15_CVB_20150413_CS_6056_6080,2015,2015-04-13,34.01610581645084,-90.98894316600624
LM_11_YBS_20190311_CS_5392_5418,2019,2019-03-11,33.403721691271976,-91.1151835889801
LM_15_CVB_20190828_CS_5940_5970_SPECIAL,2019,2019-08-28,33.93160678654066,-91.02605186860329
