survey_id,year,date,lat,lon
LM_12_EYB_20160622_CS_5616_5644,2016,2016-06-22,33.62412954477622,-91.14776861465921
LM_05_VGG_20150825_CS_4106_4140,2015,2015-08-25,32.10108469862978,-91.0941510842978
LM_15_CVB_20170419_CS_MB_59575_59625,2017,2017-04-19,33.94028719449288,-91.02734586651347
LM_03_KGC_20160827_CS_3758_3794,2016,2016-08-27,31.754910073280275,-91.37540871094652
LM_08_MVF_20150722_CS_4786_4822,2015,2015-07-22,32.739365936018984,-91.10563605472501
LM_08_MVF_20170709_CS_MB_48275_48325,2017,2017-07-09,32.74444299073945,-91.14368391197945
LM_07_FMB_20170702_CS_MB_47075_47125,2017,2017-07-02,32.666113721105916,-91.12249651152122
LM_15_CVB_20200429_CS_MB_5993_5998,2020,2020-04-29,33.95978904875174,-91.08450530386501
LM_10_SSL_20170609_CS,2017,2017-06-09,33.211653778425216,-91.09734338881388
LM_08_MVF_20190531_CS_MB_4855_4860,2019,2019-05-31,32.77981355882537,-91.1550542223391
LM_11_YBS_20160706_CS_MB_5293_5298,2016,2016-07-06,33.27358656402081,-91.13854178003915
LM_02_GCG_20160831_CS_3556_3582,2016,2016-08-31,31.51071566097831,-91.50506871105684
LM_15_CVB_20190304_CS_MB_5988_5983,2019,2019-03-04,33.953407330545666,-91.07116572053262
LM_06_MBV_20190428_CS_4414_4472,2019,2019-04-28,32.37676502073776,-90.98922301835944
LM_08_MVF_20180810_CS_MB_4875_4880,2018,2018-08-10,32.80845523359884,-91.1503254856592
LM_15_CVB_20160427_CS_MB_5978_5983,2016,2016-04-27,33.94986922035075,-91.06042171122961
LM_15_CVB_20150516_CS_MB_5972_5978,2015,2015-05-16,33.9479328165261,-91.05341180161851
LM_06_MBV_20190706_CS_MB_4400_4405,2019,2019-07-06,32.34364195568283,-90.95385607966702
LM_07_FMB_20180809_CS_MB_4710_4715,2018,2018-08-09,32.66825527315514,-91.1183807447052
LM_13_OZE_20190226_CS_5798_5810,2019,2019-02-26,33.7764386732008,-91.10427200801406
LM_04_GGK_20160816_CS_4066_4076,2016,2016-08-16,32.02434522098976,-91.07213772341989
LM_06_MBV_20190707_CS_MB_4390_4395,2019,2019-07-07,32.341353310347436,-90.93740815695129
