survey_id,year,date,lat,lon
LM_09_LPM_20190404_CS_5220_5234,2019,2019-04-04,33.187812406895056,-91.0886467198173
LM_06_MBV_20190706_CS_MB_4405_4414,2019,2019-07-06,32.346332877635994,-90.96375478438308
LM_15_CVB_20200423_CS_6146_6170,2020,2020-04-23,34.07706172243062,-90.90516324497797
LM_06_MBV_20150813_CS_MB_4377_4382,2015,2015-08-13,32.339592332222054,-90.91148531467317
LM_09_LPM_20170706_CS,2017,2017-07-06,33.03202982232888,-91.15839500089565
LM_07_FMB_20180811_CS_MB_4705_4710,2018,2018-08-11,32.66998398607154,-91.13162747396815
LM_07_FMB_20190704_CS_MB_4680_4685,2019,2019-07-04,32.63786410004262,-91.14911893100692
LM_01_GCB_20180910_CS_3200_3454,2018,2018-09-10,31.233123067491675,-91.62969255426435
LM_15_CVB_20160427_CS_MB_5983_5988,2016,2016-04-27,33.952620612853174,-91.06961776948765
LM_08_MVF_20160726_CS_4846_4874,2016,2016-07-26,32.780103749935385,-91.15264876827838
LM_09_LPM_20180607_CS_4958_5234,2018,2018-06-07,33.149150642599864,-91.09388016447588
LM_07_FMB_20160801_CS_4558_4606,2016,2016-08-01,32.50807796518071,-91.10764794143323
LM_07_FMB_20160719_CS_MB_4683_4688,2016,2016-07-19,32.64120369047078,-91.14912019471177
LM_07_FMB_20150724_CS_4668_4676,2015,2015-07-24,32.62041386402083,-91.14828151136255
