survey_id,year,date,lat,lon
LM_11_YBS_20170602_CS,2017,2017-06-02,33.44734923773231,-91.11965094654828
LM_11_YBS_20150702_CS_MB_5293_5298,2015,2015-07-02,33.27350332261483,-91.13792371327817
LM_08_MVF_20190503_CS_4928_4932,2019,2019-05-03,32.86256167859612,-91.09864134634648
LM_01_GCB_20170817_CS,2017,2017-08-17,31.20850771544058,-91.6209025690135
LM_06_MBV_20180803_CS_MB_4395_4400,2018,2018-08-03,32.34541854381181,-90.94451629344695
LM_08_MVF_20180801_CS_MB_4885_4890,2018,2018-08-01,32.8223124272758,-91.14565931461729
LM_13_OZE_20200506_CS_5776_5810,2020,2020-05-06,33.77355083606746,-91.11873608724366
LM_11_YBS_20150630_CS_MB_5308_5313,2015,2015-06-30,33.289655734356046,-91.15655632441909
LM_01_GCB_20160901_CS_3200_3214,2016,2016-09-01,31.15471255369845,-91.60354887820581
LM_06_MBV_20170804_CS,2017,2017-08-04,32.43763843525068,-91.04656848597413
LM_06_MBV_20170714_CS_MB_44125_44150,2017,2017-07-14,32.34716290089323,-90.96874296652945
LM_09_LPM_20170629_CS,2017,2017-06-29,33.11697171072909,-91.13083664031029
LM_06_MBV_20170720_CS_MB_43875_43925,2017,2017-07-20,32.34078424115634,-90.92922815294664
LM_01_GCB_20160903_CS_3258_3312,2016,2016-09-03,31.24179204626472,-91.63364952989542
LM_04_GGK_20170805_CS,2017,2017-08-05,31.98416788911954,-91.1353177159536
LM_12_EYB_20170518_CS,2017,2017-05-18,33.534744839842844,-91.21365504900736
LM_08_MVF_20180802_CS_488_481,2018,2018-08-02,32.769062538792824,-91.13859783105094
LM_07_FMB_20190623_CS_MB_4705_4710,2019,2019-06-23,32.666449434436196,-91.12487469550582
