survey_id,year,date,lat,lon
LM_01_GCB_20190612_CS_3304_3344,2019,2019-06-12,31.26413891493377,-91.61424134763442
LM_11_YBS_20160704_CS_MB_5333_5338,2016,2016-07-04,33.32112884520833,-91.17036539635752
LM_06_MBV_20190720_CS_MB_4350_4355,2019,2019-07-20,32.31148521889423,-90.90829697790613
LM_15_CVB_20160511_CS_6102_6136,2016,2016-05-11,34.0328248640417,-90.90737070740595
LM_15_CVB_20150519_CS_MB_5957_5962,2015,2015-05-19,33.9404111101673,-91.02745249815376
LM_04_GGK_20170809_CS,2017,2017-08-09,31.840006960692026,-91.33056537840942
LM_15_CVB_20190909_CS_5940_5970_SPECIAL,2019,2019-09-09,33.931592861766106,-91.02597439250827
LM_12_EYB_20190228_CS_5558_5588,2019,2019-02-28,33.57728317779685,-91.1814138891861
LM_05_VGG_20200828_CS_4270_4295_SPECIAL,2020,2020-08-28,32.23165317292682,-90.98303589171083
LM_04_GGK_20190509_CS_4034_4076,2019,2019-05-09,32.010454110409626,-91.08592592980052
LM_01_GCB_20160905_CS_3200_3454,2016,2016-09-05,31.281858424368473,-91.52317350965
LM_15_CVB_20150518_CS_MB_5964_5967,2015,2015-05-18,33.94369778153809,-91.03541878830933
LM_06_MBV_20190719_CS_MB_4360_4365,2019,2019-07-19,32.323501633331176,-90.9018358906872
