survey_id,year,date,lat,lon
LM_04_GGK_20190510_CS_3992_4032,2019,2019-05-10,31.98253527459219,-91.14363542789137
LM_06_MBV_20150818_CS_MB_4352_4357,2015,2015-08-18,32.31119527648295,-90.90888668205542
LM_07_FMB_20160802_CS_4530_4556,2016,2016-08-02,32.461300541542926,-91.0939016500406
LM_11_YBS_20150502_CS_5406_5444,2015,2015-05-02,33.43332568339924,-91.11595346478225
LM_11_YBS_20160619_CS_MB_5358_5363,2016,2016-06-19,33.34853568719215,-91.14375738015002
LM_08_MVF_20170710_CS,2017,2017-07-10,32.871980711127314,-91.09176850452262
LM_07_FMB_20170715_CS_MB_46775_46825,2017,2017-07-15,32.630920152680446,-91.14981692457579
LM_10_SSL_20160626_CS_5254_5282,2016,2016-06-26,33.24399474153483,-91.10905358103781
LM_11_YBS_20150612_CS_MB_5358_5363,2015,2015-06-12,33.348437748462935,-91.14376827220674
LM_09_LPM_20200525_CS_4958_4986,2020,2020-05-25,32.91417865649628,-91.06788116477146
LM_01_GCB_20190606_CS_3346_3402,2019,2019-06-06,31.278889677309536,-91.54083299452756
LM_06_MBV_20190716_CS_MB_4375_4380,2019,2019-07-16,32.33944711876611,-90.91101599178523
LM_07_FMB_20190624_CS_MB_4700_4705,2019,2019-06-24,32.665677189876305,-91.13885711794741
LM_12_EYB_20160625_CS_5502_5518,2016,2016-06-25,33.521792952304054,-91.20477579856994
LM_01_GCB_20190610_CS_3200_3248,2019,2019-06-10,31.17793989955638,-91.59979530418657
LM_08_MVF_20190514_CS_MB_4900_4905,2019,2019-05-14,32.837350334451365,-91.12842516765684
LM_07_FMB_20190702_CS_MB_4670_4675,2019,2019-07-02,32.6265303255346,-91.14999002681435
LM_15_CVB_20160429_CS_MB_5963_5968,2016,2016-04-29,33.94359691137729,-91.03520725993265
LM_11_YBS_20150625_CS_MB_5333_5338,2015,2015-06-25,33.32173210923704,-91.17362594729958
LM_18_FRI_20170328_CS_6610_6690_SORT,2017,2017-03-28,34.534308319559315,-90.56576549291941
LM_06_MBV_20160807_CS_4514_4530,2016,2016-08-07,32.44283953012243,-91.06656181227811
LM_09_LPM_20200526_CS_4958_5016,2020,2020-05-26,32.92676212893449,-91.09236839388501
