survey_id,year,date,lat,lon
LM_09_LPM_20200527_CS_5018_5044,2020,2020-05-27,32.963214272851005,-91.14010564955903
LM_03_KGC_20150904_CS_3742_3776,2015,2015-09-04,31.737095716598937,-91.38241224892813
LM_07_FMB_20190403_CS_4720_4762,2019,2019-04-03,32.690866534178745,-91.07907563195688
LM_11_YBS_20200522_CS_5402_5442,2020,2020-05-22,33.429262681804076,-91.1147384189858
LM_05_VGG_20150826_CS_4076_4104,2015,2015-08-26,32.05752963471398,-91.07056833815682
LM_13_OZE_20200508_CS_5676_5730,2020,2020-05-08,33.68115011218291,-91.20930988183326
LM_05_VGG_20180724_CS_4076_4350,2018,2018-07-24,32.29106536264357,-90.93287439646069
LM_04_GGK_20160821_CS_3820_3856,2016,2016-08-21,31.838447678795077,-91.33854029626247
LM_12_EYB_20170514_CS,2017,2017-05-14,33.64345359786637,-91.16938802724218
LM_15_CVB_20160428_CS_MB_5968_5973,2016,2016-04-28,33.9463743052748,-91.04388920860181
LM_06_MBV_20150803_CS_4450_4478,2015,2015-08-03,32.398507753584944,-90.99683668993184
LM_08_MVF_20180809_CS_MB_4880_4885,2018,2018-08-09,32.81533309407132,-91.14795667724962
LM_06_MBV_20170714_CS_MB_44075_44125,2017,2017-07-14,32.346237698814164,-90.9619427028076
LM_08_MVF_20150720_CS_4824_4888,2015,2015-07-20,32.7766083387583,-91.14780745313372
LM_01_GCB_20170816_CS,2017,2017-08-16,31.276144761042243,-91.54291450132989
LM_08_MVF_20190619_CS_MB_4810_4815,2019,2019-06-19,32.73842260566949,-91.12370176883586
LM_05_VGG_20180801_CS_4076_4350,2018,2018-08-01,32.05932407081959,-91.08435347617171
