MileMarker,thresh_el,LAT,LON
322.0,24.365180596412117,31.17088,-91.59192
323.0,24.55824003279178,31.18492,-91.58837
324.0,24.751299469171443,31.19882,-91.59231
325.0,24.944358905551105,31.21013,-91.603118
326.0,25.137418341930776,31.219428,-91.615412
327.0,25.33047777831044,31.227533,-91.629266
328.0,25.5235372146901,31.234903,-91.643866
329.0,25.716596651069764,31.246679,-91.653244
330.0,25.909656087449427,31.260368,-91.650288
331.0,26.10271552382909,31.267978,-91.636282
332.0,26.295774960208753,31.267491,-91.619632
333.0,26.488834396588416,31.264484,-91.60384
334.0,26.68189383296808,31.261949,-91.587268
335.0,26.874953269347742,31.261363,-91.570349
336.0,27.068012705727405,31.262458,-91.55359
337.0,27.261072142107075,31.265166,-91.537161
338.0,27.454131578486738,31.271905,-91.522406
339.0,27.6471910148664,31.284309,-91.513941
340.0,27.840250451246064,31.298713,-91.510104
341.0,28.033309887625727,31.313082,-91.508982
342.0,28.22636932400539,31.327403,-91.506849
343.0,28.419428760385053,31.341228,-91.500294
344.0,28.612488196764716,31.3546,-91.494587
345.0,28.80554763314438,31.364966,-91.483059
346.0,28.99860706952404,31.373776,-91.46937
347.0,29.191666505903704,31.387021,-91.463308
348.0,29.384725942283374,31.400412,-91.469198
349.0,29.577785378663037,31.410883,-91.480908
350.0,29.7708448150427,31.419584,-91.494169
351.0,29.963904251422363,31.429136,-91.506832
352.0,30.156963687802026,31.44132,-91.515588
353.0,30.35002312418169,31.455679,-91.5176
354.0,30.543082560561352,31.470463,-91.518506
355.0,30.736141996941015,31.484896,-91.517289
356.0,30.929201433320678,31.499369,-91.514994
357.0,31.12226086970034,31.513047,-91.50972
358.0,31.315320306080004,31.522269,-91.497139
359.0,31.508379742459674,31.529084,-91.482152
360.0,31.701439178839337,31.53421,-91.466441
361.0,31.894498615219,31.539645,-91.450579
362.0,32.08755805159866,31.547694,-91.436407
363.0,32.280617487978326,31.556555,-91.42381
364.0,32.7526282953424,31.566304,-91.411355
365.0,33.03157966632681,31.579804,-91.405182
366.0,33.31053103731122,31.594123,-91.405235
367.0,33.58948240829563,31.608648,-91.404899
368.0,33.86843377928004,31.622941,-91.402147
369.0,34.147385150264455,31.637133,-91.398711
370.0,34.426336521248864,31.65161,-91.397566
371.0,34.70528789223327,31.66615,-91.399315
372.0,34.98423926321769,31.680569,-91.40061
373.0,35.2631906342021,31.69489,-91.401158
374.0,35.542142005186506,31.708883,-91.397123
375.0,35.82109337617092,31.721385,-91.38891
376.0,36.10004474715533,31.734004,-91.380144
377.0,36.37899611813974,31.746747,-91.371786
378.0,36.65794748912415,31.760299,-91.366252
379.0,36.93689886010856,31.77462,-91.363032
380.0,37.21585023109297,31.789172,-91.362289
381.0,37.49480160207738,31.803464,-91.358943
382.0,37.77375297306179,31.81753,-91.354106
383.0,38.052704344046205,31.831366,-91.349584
384.0,38.331655715030614,31.845231,-91.344424
385.0,38.61060708601502,31.853754,-91.330712
386.0,38.88955845699944,31.855868,-91.314289
387.0,39.16850982798385,31.856124,-91.297074
388.0,39.447461198968256,31.857204,-91.280148
389.0,39.72641256995267,31.86061,-91.263607
390.0,40.00536394093708,31.86655,-91.248102
391.0,40.28431531192149,31.874349,-91.234211
392.0,40.563266682905905,31.883476,-91.221735
393.0,40.84221805389031,31.893644,-91.209545
394.0,41.12116942487472,31.905984,-91.20057
395.0,41.40012079585913,31.919803,-91.19597
396.0,41.67907216684354,31.934212,-91.19306
397.0,41.958023537827955,31.948808,-91.190652
398.0,42.236974908812364,31.962978,-91.187624
399.0,42.51592627979677,31.97737,-91.177202
400.0,42.79487765078119,31.98244,-91.164076
401.0,43.0738290217656,31.983381,-91.146997
402.0,43.352780392750006,31.983428,-91.129916
403.0,43.63173176373442,31.984226,-91.112941
404.0,43.91068313471883,31.990008,-91.097669
405.0,44.18963450570324,32.000927,-91.08639
406.0,44.468585876687655,32.013034,-91.076983
407.0,44.747537247672064,32.026911,-91.073299
408.0,45.02648861865647,32.041319,-91.073953
409.0,45.30543998964088,32.055563,-91.077572
410.0,45.58439136062529,32.069767,-91.081091
411.0,45.863342731609706,32.083684,-91.085746
412.0,46.142294102594114,32.096429,-91.093672
413.0,46.42124547357852,32.108981,-91.102914
414.0,46.70019684456294,32.122711,-91.108378
415.0,46.97914821554735,32.136178,-91.103949
416.0,47.258099586531756,32.139726,-91.088174
417.0,47.53705095751617,32.132585,-91.073018
418.0,47.81600232850058,32.124926,-91.059091
419.0,48.09495369948499,32.120115,-91.042976
420.0,48.373905070469405,32.121219,-91.026219
421.0,48.652856441453814,32.129705,-91.012594
422.0,48.93180781243822,32.142815,-91.005481
423.0,49.21075918342264,32.157143,-91.002789
424.0,49.48971055440704,32.171499,-91.00041
425.0,49.768661925391456,32.185883,-90.997341
426.0,50.047613296375864,32.199592,-90.991719
427.0,50.32656466736027,32.213344,-90.98614
428.0,50.60551603834469,32.227743,-90.984848
429.0,50.8844674093291,32.241641,-90.981837
430.0,51.163418780313506,32.254303,-90.9733
431.0,51.44237015129792,32.266101,-90.963198
432.0,51.72132152228233,32.276658,-90.951717
433.0,52.00027289326674,32.286017,-90.938616
434.0,52.279224264251155,32.295262,-90.925412
435.0,52.558175635235564,32.305354,-90.91277
436.0,53.27735498240926,32.317297,-90.903148
437.0,53.71758295859855,32.3313,-90.901117
438.0,54.15781093478783,32.34114,-90.913197
439.0,54.59803891097712,32.345289,-90.929577
440.0,55.0382668871664,32.3472,-90.946452
441.0,55.47849486335569,32.348696,-90.963235
442.0,55.91872283954498,32.349538,-90.980252
443.0,56.35895081573426,32.353003,-90.996762
444.0,56.79917879192355,32.364377,-91.006529
445.0,57.239406768112836,32.377943,-91.001057
446.0,57.67963474430212,32.391393,-90.994846
447.0,58.11986272049141,32.405679,-90.993977
448.0,58.560090696680696,32.418176,-91.002386
449.0,59.00031867286998,32.427169,-91.01572
450.0,59.440546649059264,32.432665,-91.031469
451.0,59.880774625248556,32.436057,-91.048009
452.0,60.32100260143784,32.441003,-91.064312
453.0,60.761230577627124,32.448098,-91.07878
454.0,61.20145855381641,32.456551,-91.092809
455.0,61.6416865300057,32.466762,-91.105052
456.0,62.081914506194984,32.478599,-91.114744
457.0,62.52214248238427,32.492689,-91.118625
458.0,62.96237045857356,32.506874,-91.11514
459.0,63.402598434762844,32.519294,-91.106309
460.0,63.84282641095213,32.532431,-91.099672
461.0,64.28305438714142,32.546948,-91.09862
462.0,64.7232823633307,32.560985,-91.10231
463.0,65.16351033951999,32.573601,-91.110949
464.0,65.60373831570928,32.583424,-91.123554
465.0,66.04396629189856,32.593156,-91.13632
466.0,66.48419426808785,32.604641,-91.146761
467.0,66.92442224427714,32.61796,-91.153119
468.0,67.36465022046642,32.632212,-91.15353
469.0,67.80487819665571,32.645066,-91.145866
470.0,68.245106172845,32.655924,-91.134434
471.0,68.68533414903428,32.665124,-91.121078
472.0,69.12556212522357,32.671194,-91.105761
473.0,69.56579010141286,32.676398,-91.089678
474.0,70.00601807760214,32.683835,-91.075114
475.0,70.44624605379143,32.694816,-91.064144
476.0,70.88647402998072,32.70776,-91.056599
477.0,71.32670200617,32.721977,-91.053986
478.0,71.76692998235929,32.731902,-91.065898
479.0,72.20715795854856,32.734144,-91.082577
480.0,72.64738593473785,32.734734,-91.099822
481.0,73.08761391092715,32.733376,-91.116669
482.0,73.52784188711642,32.73209,-91.133745
483.0,73.96806986330571,32.73784,-91.148949
484.0,74.234233375287,32.750881,-91.156327
485.0,74.50039688726828,32.765365,-91.157811
486.0,74.76656039924957,32.779803,-91.156752
487.0,75.03272391123085,32.794148,-91.154768
488.0,75.29888742321214,32.808523,-91.151739
489.0,75.56505093519341,32.822308,-91.146676
490.0,75.8312144471747,32.835173,-91.138429
491.0,76.09737795915598,32.845229,-91.126053
492.0,76.36354147113727,32.854285,-91.112897
493.0,76.62970498311854,32.863391,-91.099553
494.0,76.89586849509983,32.873401,-91.087017
495.0,77.16203200708111,32.884348,-91.075952
496.0,77.4281955190624,32.896862,-91.067225
497.0,77.69435903104367,32.911288,-91.064344
498.0,77.96052254302496,32.925583,-91.06675
499.0,78.22668605500624,32.937858,-91.075547
500.0,78.49284956698753,32.946205,-91.089678
501.0,78.7590130789688,32.951921,-91.105023
502.0,79.0251765909501,32.955079,-91.121984
503.0,79.29134010293137,32.958177,-91.138908
504.0,79.55750361491266,32.962559,-91.154862
505.0,79.82366712689394,32.975932,-91.160673
506.0,80.08983063887523,32.990443,-91.161663
507.0,80.3559941508565,33.00454,-91.158153
508.0,80.6221576628378,33.017921,-91.151586
509.0,80.88832117481907,33.032197,-91.151538
510.0,81.15448468680036,33.046262,-91.155961
511.0,81.42064819878163,33.060361,-91.159957
512.0,81.68681171076292,33.074344,-91.164637
513.0,81.9529752227442,33.08871,-91.167655
514.0,82.21913873472549,33.102102,-91.162678
515.0,82.48530224670677,33.110517,-91.148812
516.0,82.75146575868806,33.113704,-91.132058
517.0,83.01762927066933,33.115422,-91.115358
518.0,83.28379278265062,33.121679,-91.099675
519.0,83.5499562946319,33.133279,-91.089633
520.0,83.81611980661319,33.14748,-91.08443
521.0,84.08228331859448,33.16202,-91.08225
522.0,84.34844683057575,33.17649,-91.08173
523.0,84.61461034255703,33.19068,-91.0852
524.0,84.88077385453832,33.2043,-91.09127
525.0,85.14693736651961,33.2174,-91.09898
526.0,85.41310087850088,33.23029,-91.10746
527.0,85.67926439048216,33.24282,-91.11597
528.0,85.94542790246345,33.25516,-91.12457
529.0,86.21159141444474,33.26683,-91.13464
530.0,86.47775492642602,33.27815,-91.14563
531.0,86.74391843840729,33.28925,-91.15674
532.0,87.47882703425628,33.30052,-91.16747
533.0,87.94757211812399,33.31408,-91.17284
534.0,88.41631720199169,33.32693,-91.16505
535.0,88.8850622858594,33.3373,-91.15326
536.0,89.35380736972711,33.34784,-91.14134
537.0,89.82255245359481,33.35888,-91.13025
538.0,90.29129753746251,33.37031,-91.11946
539.0,90.76004262133021,33.38186,-91.10939
540.0,91.22878770519793,33.3963,-91.10973
541.0,91.69753278906563,33.41084,-91.11114
542.0,92.16627787293334,33.42523,-91.11294
543.0,92.63502295680104,33.43961,-91.11492
544.0,93.10376804066874,33.45378,-91.1191
545.0,93.57251312453644,33.46669,-91.12683
546.0,94.04125820840414,33.47815,-91.13746
547.0,94.51000329227186,33.488,-91.15002
548.0,94.97874837613956,33.49653,-91.1642
549.0,95.44749346000727,33.50469,-91.17837
550.0,95.91623854387497,33.51283,-91.19264
551.0,96.38498362774267,33.5215,-91.20653
552.0,96.85372871161039,33.53157,-91.21886
553.0,97.32247379547809,33.54396,-91.22757
554.0,97.79121887934579,33.55775,-91.23252
555.0,98.48572804061907,33.5679,-91.22174
556.0,98.71149211802462,33.56822,-91.2046
557.0,98.9372561954302,33.56795,-91.18731
558.0,99.16302027283575,33.5703,-91.17031
559.0,99.38878435024132,33.57731,-91.1552
560.0,99.6145484276469,33.58752,-91.143
561.0,99.84031250505245,33.59904,-91.13253
562.0,100.06607658245802,33.61331,-91.13067
563.0,100.2918406598636,33.62663,-91.1371
564.0,100.51760473726915,33.6356,-91.15057
565.0,100.74336881467472,33.644,-91.16474
566.0,100.96913289208028,33.65221,-91.17892
567.0,101.19489696948585,33.65686,-91.19527
568.0,101.42066104689142,33.65983,-91.21225
569.0,101.64642512429698,33.66943,-91.22485
570.0,101.87218920170255,33.68353,-91.22771
571.0,102.09795327910811,33.69535,-91.21881
572.0,102.32371735651368,33.70087,-91.2029
573.0,102.54948143391925,33.70172,-91.18549
574.0,102.77524551132481,33.70436,-91.16853
575.0,103.00100958873038,33.71281,-91.15482
576.0,103.22677366613595,33.72599,-91.14803
577.0,103.45253774354151,33.74025,-91.14511
578.0,103.67830182094708,33.75336,-91.13778
579.0,103.90406589835264,33.76437,-91.12641
580.0,104.12982997575821,33.77076,-91.11105
581.0,104.35559405316378,33.77296,-91.09388
582.0,104.58135813056934,33.77515,-91.0768
583.0,104.80712220797491,33.77791,-91.0598
584.0,105.03288628538047,33.78514,-91.04507
585.0,105.74303731791832,33.79917,-91.04385
586.0,106.2274242730506,33.81321,-91.04858
587.0,106.71181122818288,33.82592,-91.05678
588.0,107.19619818331516,33.83839,-91.06554
589.0,107.68058513844744,33.85251,-91.06634
590.0,108.16497209357972,33.86641,-91.06127
591.0,108.649359048712,33.8797,-91.05441
592.0,109.13374600384428,33.89112,-91.04379
593.0,109.61813295897656,33.90228,-91.03256
594.0,110.10251991410884,33.91409,-91.02257
595.0,110.58690686924112,33.92828,-91.01769
596.0,111.0712938243734,33.93914,-91.02956
597.0,111.55568077950568,33.94617,-91.045
598.0,112.04006773463796,33.95113,-91.06142
599.0,112.52445468977024,33.95584,-91.07796
600.0,113.00884164490252,33.967108,-91.08517
601.0,113.4932286000348,33.98012,-91.07742
602.0,113.97761555516706,33.98841,-91.06355
603.0,114.46200251029936,33.99269,-91.04699
604.0,114.94638946543162,33.99672,-91.03011
605.0,115.4307764205639,34.00385,-91.01497
606.0,115.91516337569618,34.01262,-91.00111
607.0,116.39955033082846,34.02014,-90.98621
608.0,116.88393728596074,34.02298,-90.96938
609.0,117.36832424109302,34.02122,-90.95205
610.0,117.8527111962253,34.02068,-90.93507
611.0,118.33709815135758,34.02173,-90.9174
612.0,118.82148510648986,34.0252,-90.9006
613.0,119.30587206162214,34.03742,-90.89298
614.0,119.79025901675442,34.05172,-90.89503
615.0,120.2746459718867,34.06542,-90.90094
616.0,120.75903292701898,34.07891,-90.90732
617.0,121.24341988215126,34.09093,-90.9166
618.0,121.72780683728354,34.10051,-90.92999
619.0,122.21219379241582,34.10953,-90.94342
620.0,122.6965807475481,34.12127,-90.95307
621.0,123.18096770268038,34.13553,-90.95093
622.0,123.66535465781266,34.14719,-90.94093
623.0,124.14974161294494,34.15649,-90.92752
624.0,124.63412856807722,34.16418,-90.91275
625.0,125.1185155232095,34.17349,-90.89942
626.0,125.60290247834178,34.18279,-90.88615
627.0,126.08728943347406,34.18822,-90.86989
628.0,126.57167638860633,34.19757,-90.85661
629.0,127.05606334373861,34.2089,-90.84559
630.0,127.5404502988709,34.22243,-90.83965
631.0,128.02483725400316,34.23663,-90.839
632.0,128.50922420913545,34.25126,-90.83643
633.0,128.99361116426772,34.26543,-90.8334
634.0,129.4779981194,34.27579,-90.82266
635.0,129.96238507453228,34.27789,-90.80548
636.0,130.44677202966457,34.2776,-90.78801
637.0,130.93115898479684,34.27864,-90.77052
638.0,131.41554593992913,34.28597,-90.75694
639.0,131.8999328950614,34.29286,-90.7398
640.0,132.3843198501937,34.30825,-90.73951
641.0,132.86870680532596,34.32243,-90.74341
642.0,133.35309376045825,34.33392,-90.75387
643.0,133.83748071559052,34.3444,-90.76604
644.0,134.3218676707228,34.35839,-90.76858
645.0,134.80625462585508,34.36734,-90.75574
646.0,135.29064158098737,34.36611,-90.73863
647.0,135.77502853611963,34.36208,-90.72176
648.0,136.25941549125193,34.36454,-90.70467
649.0,136.7438024463842,34.36926,-90.68798
650.0,137.2281894015165,34.37496,-90.67201
651.0,137.71257635664875,34.38249,-90.6573
652.0,138.19696331178102,34.38288,-90.63978
653.0,139.0021081285464,34.38669,-90.62321
654.0,139.32286599017948,34.39339,-90.60758
655.0,139.64362385181258,34.40236,-90.59393
656.0,139.96438171344568,34.41502,-90.58453
657.0,140.28513957507877,34.42965,-90.58368
658.0,140.60589743671187,34.44402,-90.58207
659.0,140.92665529834494,34.458,-90.58621
660.0,141.24741315997804,34.47222,-90.58996
661.0,141.56817102161114,34.48648,-90.59077
662.0,141.8889288832442,34.50031,-90.58632
663.0,142.2096867448773,34.51419,-90.58062
664.0,143.00954928755706,34.52366,-90.56765
665.0,143.48865396860373,34.53176,-90.553
666.0,143.9677586496504,34.54476,-90.54434
667.0,144.44686333069706,34.55938,-90.54592
668.0,144.9259680117437,34.57161,-90.55228
669.0,145.40507269279036,34.58249,-90.5629
670.0,145.88417737383702,34.59322,-90.57433
671.0,146.36328205488368,34.60594,-90.58292
672.0,146.84238673593035,34.6195,-90.58868
673.0,147.321491416977,34.63374,-90.587
674.0,147.80059609802368,34.64791,-90.58357
675.0,148.27970077907034,34.66125,-90.5769
676.0,148.75880546011697,34.67419,-90.56919
677.0,149.23791014116364,34.6887,-90.56864
678.0,149.7170148222103,34.70315,-90.56948
679.0,150.19611950325697,34.71758,-90.56834
680.0,150.67522418430363,34.73199,-90.56655
681.0,151.1543288653503,34.742,-90.55522
682.0,151.63343354639696,34.73959,-90.53822
683.0,152.11253822744362,34.73327,-90.52235
684.0,152.59164290849026,34.7252,-90.50768
685.0,153.07074758953692,34.72414,-90.4902
686.0,153.54985227058359,34.72677,-90.47295
687.0,154.02895695163025,34.73213,-90.45669
688.0,155.0189353486628,34.7445,-90.44826
689.0,155.5298090646487,34.7582,-90.4519
690.0,156.0406827806346,34.77034,-90.46153
691.0,156.5515564966205,34.78273,-90.47056
692.0,157.06243021260642,34.79667,-90.47398
693.0,157.5733039285923,34.81029,-90.46806
694.0,158.0841776445782,34.81671,-90.45295
695.0,158.5950513605641,34.82115,-90.43624
696.0,159.10592507655,34.82718,-90.42015
697.0,159.6167987925359,34.83661,-90.40679
698.0,160.12767250852178,34.84398,-90.39155
699.0,160.63854622450768,34.85049,-90.37594
700.0,161.14941994049357,34.8553,-90.35941
701.0,161.66029365647947,34.85867,-90.34225
702.0,162.1711673724654,34.8646,-90.32642
703.0,162.68204108845129,34.87244,-90.31129
704.0,163.19291480443718,34.8795,-90.29594
705.0,163.70378852042307,34.88478,-90.27953
706.0,164.21466223640897,34.8914,-90.26389
707.0,164.72553595239486,34.90092,-90.25085
708.0,165.23640966838076,34.91368,-90.24268
709.0,165.74728338436665,34.92817,-90.24241
710.0,166.25815710035255,34.94263,-90.24361
711.0,166.76903081633844,34.95438,-90.25337
712.0,167.27990453232437,34.96035,-90.26932
713.0,167.79077824831026,34.9689,-90.28357
714.0,168.30165196429616,34.97871,-90.29624
715.0,168.81252568028205,34.99199,-90.30323
716.0,169.32339939626794,35.00567,-90.29867
717.0,169.83427311225384,35.01579,-90.28619
718.0,170.34514682823973,35.02112,-90.27024
719.0,170.85602054422563,35.02047,-90.25266
720.0,171.36689426021155,35.01978,-90.23502
721.0,171.87776797619745,35.02287,-90.2178
722.0,172.38864169218334,35.03085,-90.2032
723.0,172.89951540816924,35.04206,-90.19213
724.0,173.41038912415513,35.0543,-90.18288
725.0,173.92126284014103,35.06833,-90.17878
726.0,174.43213655612692,35.08282,-90.18038
727.0,174.94301027211282,35.09723,-90.17928
728.0,175.4538839880987,35.11153,-90.1757
729.0,175.9647577040846,35.12352,-90.16625
730.0,176.4756314200705,35.13084,-90.15118
731.0,176.98650513605642,35.13109,-90.13384
732.0,177.49737885204232,35.12471,-90.11812
733.0,178.0082525680282,35.11843,-90.10237
734.0,178.5191262840141,35.12115,-90.08556
735.0,179.54018059418487,35.13128,-90.07279
736.0,180.05036118836975,35.1439,-90.06493
737.0,180.56054178255462,35.15843,-90.06438
738.0,181.0707223767395,35.17294,-90.06313
739.0,181.5809029709244,35.18755,-90.06245
740.0,182.09108356510927,35.2019,-90.06327
741.0,182.60126415929415,35.21515,-90.07026
742.0,183.11144475347902,35.22745,-90.07988
743.0,183.6216253476639,35.24012,-90.0884
744.0,184.13180594184877,35.25312,-90.09617
745.0,184.64198653603364,35.26627,-90.10334
746.0,185.15216713021852,35.28042,-90.10733
747.0,185.66234772440342,35.29485,-90.10757
748.0,186.1725283185883,35.30939,-90.10694
749.0,186.68270891277317,35.3237,-90.10404
750.0,187.19288950695804,35.33697,-90.09701
751.0,187.7030701011429,35.35114,-90.09406
752.0,188.2132506953278,35.36466,-90.08777
753.0,188.72343128951266,35.37756,-90.07984
754.0,189.23361188369753,35.39037,-90.07133
755.0,189.74379247788244,35.40143,-90.05995
756.0,190.2539730720673,35.41015,-90.04585
757.0,190.76415366625218,35.41747,-90.03052
758.0,191.27433426043706,35.42365,-90.01457
759.0,191.78451485462193,35.43208,-90.00036
760.0,192.2946954488068,35.44598,-89.99688
761.0,192.80487604299168,35.46025,-89.99907
762.0,193.31505663717655,35.47432,-90.00364
763.0,193.82523723136143,35.48755,-90.01067
764.0,194.33541782554633,35.50206,-90.01206
765.0,194.8455984197312,35.51421,-90.00317
766.0,195.35577901391608,35.52127,-89.98791
767.0,195.86595960810095,35.52322,-89.97039
768.0,196.37614020228582,35.5213,-89.95285
769.0,196.8863207964707,35.51791,-89.93571
770.0,197.39650139065557,35.51302,-89.91926
771.0,197.90668198484047,35.51962,-89.90397
772.0,198.41686257902535,35.53352,-89.89974
773.0,198.92704317321022,35.54787,-89.90078
774.0,199.4372237673951,35.56196,-89.90436
775.0,199.94740436157997,35.57647,-89.90462
776.0,200.45758495576484,35.59099,-89.90331
777.0,200.96776554994972,35.60522,-89.90032
778.0,201.4779461441346,35.61781,-89.89174
779.0,201.98812673831947,35.62575,-89.87729
780.0,202.49830733250437,35.6378,-89.87743
781.0,203.00848792668924,35.64677,-89.89149
782.0,203.51866852087412,35.65269,-89.90742
783.0,204.028849115059,35.6594,-89.92324
784.0,205.09694532434838,35.67017,-89.93441
785.0,205.65486093945293,35.68367,-89.94072
786.0,206.21277655455745,35.6978,-89.94394
787.0,206.770692169662,35.71173,-89.93945
788.0,207.32860778476652,35.72209,-89.92744
789.0,207.88652339987107,35.72717,-89.91107
790.0,208.4444390149756,35.72854,-89.8934
791.0,209.0023546300801,35.73195,-89.87615
792.0,209.56027024518465,35.73748,-89.85961
793.0,210.11818586028917,35.7437,-89.84373
794.0,210.67610147539372,35.74818,-89.82665
795.0,211.23401709049824,35.75506,-89.81096
796.0,211.7919327056028,35.76359,-89.79652
797.0,212.3498483207073,35.77266,-89.78265
798.0,212.90776393581186,35.78172,-89.76867
799.0,213.46567955091638,35.79087,-89.75488
800.0,214.0235951660209,35.79824,-89.73965
801.0,214.58151078112544,35.80529,-89.72392
802.0,215.13942639622996,35.81295,-89.70903
803.0,215.6973420113345,35.82475,-89.69958
804.0,216.25525762643903,35.83762,-89.70663
805.0,216.81317324154358,35.84505,-89.72193
806.0,217.3710888566481,35.85072,-89.73827
807.0,217.92900447175265,35.8567,-89.75449
808.0,218.48692008685717,35.86619,-89.76733
809.0,219.0448357019617,35.88055,-89.76814
810.0,219.60275131706624,35.8939,-89.76173
811.0,220.16066693217076,35.90515,-89.75059
812.0,220.7185825472753,35.90964,-89.73432
813.0,221.27649816237982,35.90488,-89.71756
814.0,221.83441377748437,35.89757,-89.7023
815.0,222.3923293925889,35.88791,-89.68901
816.0,222.9502450076934,35.8788,-89.67501
817.0,223.50816062279796,35.87817,-89.65776
818.0,224.06607623790248,35.88818,-89.64545
819.0,224.62399185300703,35.90239,-89.64215
820.0,225.18190746811155,35.91709,-89.6434
821.0,225.7398230832161,35.92804,-89.65388
822.0,226.29773869832061,35.93596,-89.66881
823.0,226.85565431342513,35.94456,-89.68303
824.0,227.41356992852968,35.9531,-89.69747
825.0,227.9714855436342,35.96113,-89.71228
826.0,228.52940115873875,35.97291,-89.72188
827.0,229.08731677384327,35.98721,-89.7225
828.0,229.64523238894782,35.99961,-89.71395
829.0,230.20314800405234,36.01065,-89.7022
830.0,230.76106361915686,36.02219,-89.69138
831.0,231.3189792342614,36.036,-89.68735
832.0,231.87689484936595,36.05036,-89.68564
833.0,232.43481046447047,36.06459,-89.68225
834.0,232.992726079575,36.07913,-89.68106
835.0,233.55064169467954,36.09249,-89.67476
